,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
129,C,0.05426721379362271,0.057693031660580506,0.06539171027368897,0.08380077551481384,0.06749990588412454,0.05771185483567368,0.07781500583518428,0.08989948424500245,0.0649964235967323,0.037589880661069906,0.08611602605127433,0.0868877762300945,0.031905281782931144,0.07457741971915822,0.07647856040356887,0.06670933253021119,0.07453977336897188,0.10761209200767985,0.0717727666302752,0.07365508413959267,0.056243647178406055,0.05458720777020668,0.7896698415088658,0.6341151225388698,0.0
130,D,0.05746715355946241,0.07485976734555584,0.0848736964951248,0.06687874110604977,0.0247901215977111,0.08611602605127433,0.0625305876595264,0.1347551104920378,0.07815382298686142,0.09230885065692881,0.07555622482400332,0.07787147536046381,0.06684109475586342,0.07476565147008997,0.04090275947746866,0.09085946617475436,0.11141437337650115,0.08090200655046494,0.07728795693257538,0.0847231110943794,0.07026691262282121,0.0748221209953695,0.8173210857207394,0.7161653427700184,0.0
131,E,0.06300116703685578,0.0684222414636901,0.09069005759891578,0.08127847005232842,0.09328765576177389,0.09676994315401122,0.07866204871437714,0.10207807853028648,0.08937243534239356,0.08124082370214208,0.11662839287731054,0.08724541655686481,0.11928246056544818,0.0862854346271129,0.031190001129390507,0.0844972329932613,0.07864322553928396,0.08991830742009563,0.0790573353913338,0.06926928434288296,0.10173926137860935,0.08142905545307383,0.9055641305575425,0.8365395474908708,0.0
132,F,0.08278432405978241,0.08912773406618228,0.0867371908293491,0.09821932763618567,0.0698339795956782,0.06396114896660769,0.11284493468358242,0.09921695591612394,0.113767270263148,0.11634604525091292,0.0924594360576742,0.0828596167601551,0.10149456010239807,0.07517976132213981,0.08413959266649099,0.08681248352972179,0.09172533222904039,0.09727816888152693,0.11553664872190642,0.07553740164891014,0.07267627903474758,0.09806874223544028,0.94343635884501,0.8095282912321651,0.0
133,G,0.06876105861536724,0.08826186801189624,0.0799608477958062,0.09471821706885518,0.09564055264842074,0.10109927342544141,0.10202160900500697,0.08912773406618228,0.09082181982456801,0.09669465045363852,0.09688288220457027,0.09357000338817152,0.10401686556488349,0.10136279787674585,0.08890185596506418,0.07544328577344427,0.09547114407258216,0.09774874825885631,0.08909008771599593,0.09370176561382373,0.09340059481233294,0.09473704024394836,0.9179121334186651,0.8181116590746527,0.0
134,H,0.07602680420133268,0.07629032865263713,0.07239393140834996,0.09093475887512706,0.10618153070059858,0.07702443248127094,0.08677483717953545,0.07830440838760683,0.07898204269096111,0.09624289425140233,0.09277943003425818,0.09262884463351279,0.10420509731581523,0.0898618378948161,0.09236532018220833,0.10294394458457252,0.07309038888679742,0.088450099762828,0.09765463238339044,0.06435643564356436,0.1313104694499868,0.10648270150208937,0.9545985016752626,0.8286714603019237,0.0
135,I,0.07508564544667394,0.08366901328916161,0.08602191017580846,0.09136769190227008,0.09902872416519218,0.0971464066558747,0.09176297857922674,0.04011218612355532,0.07875616458984301,0.09151827730301547,0.09121710650152468,0.0911229906260588,0.10160749915295712,0.09742875428227234,0.0916500395286677,0.10209690170537966,0.09315589353612168,0.08720777020667846,0.09373941196401009,0.08833716071226895,0.07753265820878666,0.10028987689643488,0.8970184090652411,0.7497458871362421,0.0
136,J,0.07395625494108346,0.08233256785754621,0.08916538041636864,0.09742875428227234,0.0863607273274856,0.07864322553928396,0.08760305688363514,0.07913262809170651,0.04670029740616647,0.10077927944885744,0.09673229680382486,0.04805556601287505,0.09846402891239694,0.0844972329932613,0.09451116214283026,0.08445958664307496,0.09995105974475775,0.10096751119978918,0.09765463238339044,0.09074652712419531,0.05733539133381019,0.09644994917742725,0.9189662312238829,0.7776041862741407,0.0
137,K,0.08238903738282574,0.09174415540413357,0.09285472273463087,0.10352746301246094,0.10868501298799081,0.0877724654594737,0.09332530211196025,0.09507585739562549,0.0763091518277303,0.09400293641531454,0.09899107781500584,0.10121221247600046,0.08555133079847908,0.09980047434401235,0.09769227873357678,0.09823815081127885,0.09195121033015849,0.09163121635357452,0.09547114407258216,0.11081203177351956,0.11617663667507436,0.10955087904227685,0.820182208334902,0.6492677784888755,0.0
138,L,0.08794187403531227,0.0824078605579189,0.10002635244513045,0.09705229078040883,0.09029477092195912,0.09225238113164928,0.08125964687723525,0.0854007453977337,0.049542596845235855,0.07883145729021572,0.09616760155102963,0.10418627414072205,0.09422881451643263,0.09820050446109249,0.09238414335730151,0.09033241727214547,0.08843127658773482,0.10113691977562775,0.10420509731581523,0.1056356586228965,0.11696721002898769,0.1335692504611678,0.8802281368821293,0.6914505138726801,0.0
139,M,0.08146670180326017,0.08432782441742273,0.09573466852388661,0.08771599593419419,0.09524526597146407,0.08781011180966006,0.07679855438015284,0.09616760155102963,0.0996875352934533,0.09033241727214547,0.09998870609494409,0.10044046229718029,0.10970146444302224,0.09055829537326356,0.12174829650265406,0.08647366637804464,0.09669465045363852,0.12144712570116327,0.09612995520084328,0.12844934683582426,0.11980950946805707,0.0967887663291044,0.8911832247863569,0.737454353800399,0.0
140,N,0.07879381094002937,0.08265256183413018,0.09012536234612055,0.09731581523171329,0.08568309302413131,0.08873244738922562,0.07506682227158078,0.10492037796935587,0.08973007566916387,0.09261002145841961,0.08349960471332304,0.07425742574257425,0.10343334713699506,0.0911982833264315,0.08892067914015736,0.10294394458457252,0.08713247750630576,0.1034898166622746,0.1128637578586756,0.12756465760644506,0.1326657380566954,0.1252870534201709,0.9817979896849001,0.7816323457440801,0.0
141,O,0.07975379286978128,0.08327372661220495,0.09242178970748786,0.0926853141587923,0.10092986484960283,0.10358393253774047,0.09087828934984753,0.0734856755637541,0.07617738960207808,0.10017693784587585,0.09131122237699055,0.09439822309227121,0.09189474080487897,0.080262018597297,0.10298159093475888,0.08969242931897753,0.11589428904867673,0.0895606670933253,0.10394157286451079,0.1292399201897376,0.13196928057824794,0.15305123668260362,1.0,0.8366148401912434,0.0
142,P,0.0779467680608365,0.07346685238866092,0.07698678613108459,0.07536799307307157,0.06902458306667168,0.07019161992244852,0.06211647780747657,0.06908105259195121,0.063132929262508,0.06475172232052102,0.05950005646952528,0.056582464330083196,0.060930617776606556,0.06435643564356436,0.05953770281971163,0.08246433008319844,0.06680344840567706,0.06962692466965328,0.06441290516884388,0.06921281481760343,0.07962203064412905,0.14691488160222865,0.8948160975793397,0.7955614953130294,0.0
143,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
144,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
145,4,1,"""=""""H2060760""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 2:45:25 PM,,,,,,,,,,,,,,
146,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
147,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
148,4,Jez US LUM 384 (cps),0,172,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
149,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
150,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
151,A,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
152,B,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
153,C,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
154,D,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
155,E,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
156,F,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
157,G,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
158,H,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
159,I,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
160,J,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
161,K,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
162,L,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
163,M,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
164,N,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
165,O,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
166,P,0.67056811036,0.67056811036,,,,,,,,,,,,,,,,,,,,,0.67056811036,0.67056811036,
167,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
168,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
169,4,1,"""=""""H2060760""""""",14.01,17.72,17.52,44.8,44.5,18.02,18.02,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 2:45:25 PM,,,,,,,,,
170,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
171,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
172,4,Jez US LUM 384 (cps),0,172,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
173,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
174,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
175,A,0.08556937799043063,0.06426794258373206,0.07783732057416268,0.08692822966507177,0.09410526315789473,0.07617224880382775,0.07632535885167464,0.07902392344497608,0.08549282296650718,0.08897607655502392,0.08604784688995215,0.08241148325358852,0.07741626794258373,0.0965933014354067,0.0883444976076555,0.08713875598086124,0.08363636363636363,0.08641148325358852,0.08968421052631578,0.09286124401913876,0.08736842105263158,0.08700478468899521,0.9210143540669856,0.9085741626794258,0.0
176,B,0.07104306220095694,0.10300478468899521,0.03923444976076555,0.1476937799043062,0.10595215311004785,0.0910622009569378,0.08666028708133972,0.08872727272727272,0.104688995215311,0.13789473684210526,0.11745454545454545,0.10275598086124402,0.09902392344497607,0.11157894736842106,0.09929186602870814,0.13651674641148326,0.09320574162679426,0.11657416267942584,0.10290909090909091,0.11994258373205742,0.12001913875598086,0.11871770334928229,0.925377990430622,0.9369952153110048,0.0
177,C,0.06995215311004785,0.09584688995215311,0.09134928229665072,0.10352153110047847,0.10279425837320574,0.09383732057416268,0.10426794258373205,0.11245933014354068,0.1016267942583732,0.08748325358851675,0.10644976076555024,0.12206698564593302,0.09948325358851674,0.0948133971291866,0.11711004784688996,0.12357894736842105,0.13138755980861244,0.13724401913875597,0.13450717703349283,0.12003827751196172,0.11228708133971292,0.11322488038277512,0.8779138755980861,0.830334928229665,0.0
178,D,0.08256459330143541,0.11657416267942584,0.09102392344497608,0.08466985645933015,0.09351196172248803,0.12275598086124402,0.13510047846889953,0.04489952153110048,0.12323444976076554,0.11913875598086124,0.10844019138755981,0.10530143540669856,0.12334928229665072,0.11073684210526316,0.15289952153110048,0.13090909090909092,0.11025837320574162,0.10091866028708134,0.15276555023923444,0.11799043062200958,0.15341626794258373,0.1312535885167464,0.8444976076555024,0.8706411483253589,0.0
179,E,0.08384688995215311,0.09163636363636364,0.09994258373205742,0.12288995215311005,0.11745454545454545,0.1091866028708134,0.1319043062200957,0.12026794258373205,0.11251674641148325,0.13555980861244019,0.15033492822966507,0.17904306220095695,0.10342583732057416,0.15196172248803827,0.16635406698564592,0.12112918660287081,0.14149282296650717,0.1469090909090909,0.13173205741626795,0.17232535885167463,0.1578755980861244,0.15198086124401913,0.9956363636363637,0.9057416267942584,0.0
180,F,0.09444976076555024,0.11938755980861245,0.05829665071770335,0.08769377990430623,0.12690909090909092,0.13341626794258374,0.05439234449760766,0.13724401913875597,0.14566507177033494,0.15376076555023924,0.12809569377990432,0.15645933014354066,0.1455885167464115,0.13779904306220095,0.14560765550239235,0.17944497607655502,0.1488803827751196,0.1536267942583732,0.17381818181818182,0.15636363636363637,0.12419138755980862,0.16792344497607656,1.0,0.9771674641148326,0.0
181,G,0.09695693779904306,0.10863157894736843,0.1224688995215311,0.13163636363636363,0.1417224880382775,0.1291866028708134,0.10974162679425838,0.1338755980861244,0.1389090909090909,0.15014354066985647,0.12112918660287081,0.16717703349282298,0.13521531100478468,0.15154066985645934,0.1574354066985646,0.15374162679425837,0.14348325358851674,0.1615311004784689,0.16775119617224882,0.14767464114832535,0.12135885167464115,0.15883253588516746,0.996822966507177,0.891177033492823,0.0
182,H,0.07586602870813397,0.11998086124401913,0.12373205741626794,0.14111004784688996,0.16361722488038277,0.12147368421052632,0.14239234449760765,0.10277511961722488,0.14916746411483253,0.14889952153110048,0.14505263157894738,0.1400382775119617,0.13942583732057418,0.1361531100478469,0.161377990430622,0.12558851674641147,0.07326315789473684,0.03320574162679426,0.1466602870813397,0.153244019138756,0.1338181818181818,0.18,0.9799808612440192,0.9081531100478469,0.0
183,I,0.08608612440191388,0.11500478468899522,0.12361722488038278,0.12876555023923444,0.12005741626794258,0.12501435406698563,0.1162488038277512,0.12853588516746411,0.11326315789473684,0.15238277511961723,0.12133971291866029,0.11169377990430622,0.1355980861244019,0.13934928229665072,0.15766507177033492,0.15198086124401913,0.15699521531100477,0.15085167464114832,0.6295502392344497,0.172,0.1439043062200957,0.1549665071770335,0.9187368421052632,0.7881722488038277,0.0
184,J,0.09385645933014354,0.112,0.12530143540669855,0.15800956937799043,0.11885167464114832,0.10677511961722488,0.13492822966507176,0.12308133971291867,0.11232535885167465,0.12995215311004785,0.1413397129186603,0.12367464114832535,0.12181818181818181,0.14346411483253588,0.03864114832535885,0.15892822966507178,0.16411483253588516,0.13276555023923445,0.14097607655502392,0.12792344497607655,0.1578373205741627,0.14622009569377992,0.9169952153110048,0.8725933014354067,0.0
185,K,0.08558851674641148,0.12045933014354067,0.10754066985645933,0.10853588516746411,0.0829665071770335,0.1296267942583732,0.1284401913875598,0.14382775119617225,0.14001913875598085,0.1395023923444976,0.12398086124401914,0.17154066985645933,0.14151196172248803,0.16086124401913876,0.1521531100478469,0.1684401913875598,0.17494736842105263,0.13797129186602872,0.16555023923444975,0.1412822966507177,0.135311004784689,0.1808803827751196,0.8395023923444976,0.7810143540669856,0.0
186,L,0.09488995215311005,0.12447846889952154,0.11929186602870813,0.03014354066985646,0.13661244019138755,0.10373205741626794,0.14602870813397129,0.12581818181818183,0.13157894736842105,0.0689377990430622,0.12220095693779905,0.15221052631578946,0.1352535885167464,0.1493397129186603,0.16135885167464115,0.13201913875598087,0.144,0.1350047846889952,0.18679425837320573,0.15544497607655502,0.14909090909090908,0.1726315789473684,0.8353875598086125,0.829377990430622,0.0
187,M,0.08644976076555023,0.10445933014354067,0.1301244019138756,0.13835406698564592,0.05251674641148325,0.1389090909090909,0.12076555023923445,0.11144497607655503,0.1031578947368421,0.15596172248803827,0.1140287081339713,0.13921531100478468,0.12482296650717703,0.056650717703349285,0.16715789473684212,0.1378755980861244,0.15406698564593302,0.13433492822966508,0.18868899521531102,0.1520956937799043,0.14556937799043063,0.16457416267942584,0.950334928229665,0.7804593301435406,0.0
188,N,0.08922488038277512,0.10821052631578948,0.10283253588516747,0.12417224880382775,0.12378947368421053,0.12725358851674642,0.10342583732057416,0.12158851674641148,0.13519617224880381,0.13613397129186602,0.13096650717703348,0.13127272727272726,0.14855502392344497,0.13414354066985645,0.14667942583732058,0.16415311004784688,0.15982775119617224,0.15609569377990432,0.17008612440191387,0.15843062200956937,0.1522488038277512,0.1595980861244019,0.9247846889952153,0.8712918660287081,0.0
189,O,0.08273684210526316,0.09776076555023923,0.10769377990430622,0.12185645933014354,0.11441148325358852,0.12511004784688995,0.10907177033492824,0.11714832535885167,0.1291866028708134,0.14264114832535885,0.13188516746411483,0.15957894736842104,0.14470813397129187,0.154622009569378,0.1650909090909091,0.11399043062200957,0.1580287081339713,0.15500478468899523,0.13356937799043062,0.16051674641148325,0.13923444976076554,0.17913875598086124,0.9453397129186603,0.7779904306220096,0.0
190,P,0.08555023923444977,0.08528229665071771,0.07833492822966508,0.07774162679425838,0.07747368421052632,0.06932057416267942,0.07209569377990431,0.07707177033492824,0.09177033492822967,0.07661244019138756,0.09309090909090909,0.08769377990430623,0.09691866028708133,0.11617224880382775,0.0954066985645933,0.09644019138755981,0.09783732057416268,0.10547368421052632,0.10202870813397129,0.10532057416267943,0.10292822966507177,0.12176076555023924,0.778066985645933,0.7653588516746411,0.0
191,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
192,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
193,5,1,"""=""""H2060762""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 2:48:01 PM,,,,,,,,,,,,,,
194,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
195,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
196,5,Jez US LUM 384 (cps),0,80,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
197,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
198,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
199,A,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
200,B,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
201,C,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
202,D,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
203,E,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
204,F,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
205,G,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
206,H,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
207,I,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
208,J,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
209,K,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
210,L,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
211,M,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
212,N,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
213,O,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
214,P,0.70636151612,0.70636151612,,,,,,,,,,,,,,,,,,,,,0.70636151612,0.70636151612,
215,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
217,5,1,"""=""""H2060762""""""",14.01,17.52,17.62,44.5,44.5,18.02,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 2:48:01 PM,,,,,,,,,
218,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
219,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
220,5,Jez US LUM 384 (cps),0,80,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
221,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
222,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
223,A,0.058220842837378,0.0529110421418689,0.062165800396365406,0.05868825487043339,0.04993830161163669,0.05941741764199977,0.062651908910743,0.05474329731144598,0.06863478293385185,0.048685637363048276,0.06919567737351831,0.05928654227274427,0.07491680065811614,0.07278540178738362,0.07196275660920615,0.07093445013648432,0.08278801929476873,0.07605728601877126,0.07717907489810417,0.07592641064951576,0.08166623041543582,0.08146056912089145,0.8706764386942377,0.8195415622779793,0.0
224,B,0.05681860673821187,0.05270538084732453,0.05939872116067756,0.0543880641663239,0.0604270276333994,0.08832217776614441,0.06136185169951015,0.046591631454960175,0.05341584713756871,0.06416632389784242,0.06687731368956362,0.06730733275997457,0.07723516434207083,0.06358673297685376,0.08073140634932506,0.09520248289271958,0.07607598250009348,0.08873350035523314,0.0827506263321243,0.08974311034663277,0.11270238941031298,0.11083274127809147,0.9037131211905919,0.8402759600643159,0.0
225,C,0.05620162285457877,0.04904087050817036,0.05407022398384624,0.05470590434880156,0.05418240287177953,0.05545376360169016,0.05048049956998093,0.05345324010021314,0.04188011816176196,0.0504431066073365,0.04707773996933777,0.07321542085779456,0.06268930187338743,0.07860000747859253,0.08024529783494747,0.06865347941517407,0.06368021538346483,0.09166884792282093,0.08673297685375612,0.07312193845118349,0.0874434431440003,0.11079534831544703,0.8444078824365254,0.7716972665744307,0.0
226,D,0.04991960513031447,0.04490894813596081,0.053359757693602065,0.05324757880566877,0.05240623714616909,0.05584638970945668,0.05051789253262536,0.06212840743372097,0.07097184309912874,0.07506637250869386,0.05851998653853345,0.05797778858018921,0.0800396365404031,0.07796432711363721,0.06138054818083237,0.08342369965972404,0.1706801779905022,0.09428635530793104,0.08635904722731182,0.08026399431626968,0.09436114123321991,0.1002692293310399,0.8405190143215047,0.7764087798676289,0.0
227,E,0.04436675017761657,0.05625771229854541,0.059155666903488766,0.06949482107467375,0.07852522155330367,0.08101185356915828,0.06270799835470964,0.0400852559548293,0.06521332685188648,0.09022921886101036,0.08703212055491157,0.05997831208166623,0.093239352353887,0.0738697977040721,0.09825000934824066,0.08852783906068878,0.11487118124368993,0.08175971282204689,0.10075533784541749,0.10202669857532812,0.11689040122648918,0.1101409714691695,0.9643458101185357,0.805967916838051,0.0
228,F,0.06854130052724078,0.0553789776764013,0.08166623041543582,0.05446285009161276,0.07459896047563848,0.07297236660060577,0.07631903675728229,0.07155143402011742,0.08140447967692481,0.07192536364656171,0.093239352353887,0.07136446920689526,0.08518116890401227,0.08785476573308904,0.07656209101447108,0.11995662416333246,0.09497812511685301,0.07953483154470328,0.10202669857532812,0.10628949631679319,0.1065512470553042,0.10488726021762704,0.9637101297535804,0.8409677298732379,0.0
229,G,0.05665033840631193,0.05122835882286954,0.0637550013087537,0.06328758927569832,0.06994353662640691,0.06887783719104065,0.07360804696556109,0.05702426803275624,0.06958830348128482,0.07798302359495943,0.052929738623191114,0.0722805967916838,0.057585162472422693,0.0828815017013798,0.09924092285831806,0.0897805033092772,0.05990352615637737,0.1074299816774483,0.0949594286355308,0.11438507272931234,0.10135362524772838,0.1203679467524212,0.9286542272744269,0.8417155891261264,0.0
230,H,0.048554761993792765,0.06033354522678832,0.05530419175111244,0.07585162472422691,0.05665033840631193,0.06429719926709793,0.0663538122125416,0.06547507759039749,0.07265452641812811,0.05235014770220245,0.08207755300452454,0.09301499457802041,0.07435590621844969,0.10389634670754964,0.09686646973039674,0.12702389410312978,0.07929177728751449,0.11270238941031298,0.13224021239202782,0.11131884979246906,0.14179411434767977,0.14065362898702463,0.9053210185843025,0.8140074038066036,0.0
231,I,0.053210185843024345,0.050125266424858844,0.060744867815877054,0.05577160378416782,0.049153049396103654,0.08439591668847923,0.07944134913809221,0.06283887372396516,0.05558463897094567,0.07448678158770519,0.0807874957932917,0.0489660845828815,0.0781886848895038,0.10664472946191526,0.08630295778334518,0.1140859290281569,0.09843697416146281,0.08005833302172531,0.10649515761133754,0.09727779231948547,0.12461204801256404,0.11646038215607822,0.8599446584152862,0.7443256179187077,0.0
232,J,0.05369629435740194,0.06534420222114198,0.06938264218674045,0.05521070934450136,0.05939872116067756,0.05997831208166623,0.05564072841491231,0.06033354522678832,0.06184796021388775,0.0741315484425831,0.1303518677784841,0.08548031260516771,0.08877089331787757,0.09868002841865162,0.11705866955838912,0.09466028493437535,0.09619339640279699,0.03546722506824216,0.13710129753580377,0.08385371873013499,0.05567812137755675,0.11077665183412481,0.8886437572448865,0.8074823318251505,0.0
233,K,0.046815989230826756,0.05364020491343529,0.05625771229854541,0.05801518154283364,0.06528811277717533,0.05311670343641327,0.06100661855438806,0.07310324196986127,0.06132445873686572,0.057286018771267246,0.09086489922596568,0.07712298545413754,0.06235276520958755,0.10133492876640617,0.11546946864600083,0.09761432898328534,0.11657256104401152,0.10677560483117077,0.09034139774894365,0.10554163706390457,0.12534121078413044,0.09871742138129604,0.8184384698799686,0.7041655760385895,0.0
234,L,0.06360542945817597,0.05859477246382231,0.05779082376696706,0.06078226077852148,0.055005048049957,0.06106270799835471,0.06919567737351831,0.07682384175298208,0.06676513480163034,0.07373892233481659,0.014957185057772127,0.07334629622705006,0.07482331825150507,0.0741315484425831,0.08740605018135587,0.09974572785401788,0.004374976629398347,0.1047189918857271,0.10533597576936021,0.10916875444041431,0.11561904049657855,0.027932543095389447,0.8460531727928804,0.7940956511984445,0.0
235,M,0.04421717832703885,0.08153535504618031,0.08254496503757992,0.05693078562614516,0.05040571364469207,0.06184796021388775,0.0682047638634409,0.07332759974572785,0.06003440152563288,0.06397935908462027,0.07415024492390532,0.08342369965972404,0.1052051004001047,0.07422503084919418,0.09209886699323187,0.09316456642859813,0.09836218823617396,0.107056052051004,0.10857046703810343,0.14250458063792396,0.1129828366301462,0.11638559623078937,0.9791721198070523,0.8427251991175261,0.0
236,N,0.06046442059604382,0.04934001420932581,0.06351194705156489,0.05814605691208914,0.04186142168043974,0.06670904535766368,0.06532550573981977,0.030998766032232734,0.06784953071831881,0.0668586172082414,0.07630034027596007,0.06994353662640691,0.10982313128669184,0.08218973189245785,0.08052574505478069,0.11945181916763264,0.09858654601204053,0.09510900048610851,0.10868264592603671,0.08398459409939049,0.1160490595669895,0.12502337060165278,0.9700108439591669,0.8621695396926299,0.0
