,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
145,B,0.40783313764937607,0.46045597440992175,-0.14352531934785015,0.35864689430992747,0.5231738043449397,-0.3628229370315932,0.3229922375660475,0.31611905072385393,0.8051892519637003,0.15910968879749143,-0.09390950183076424,0.28690800664453053,0.5573249514670896,0.8623226175894355,1.0238425083809874,0.5680643059080172,0.44048077514979656,0.40955143435992464,-1.3953044729823791,0.439192052616885,0.1891798812320888,1.0365149466212822,1.061000674746597,0.862107830500617
146,C,0.2097994417586701,0.011336171690326828,0.22676762177533583,2.9803381004291896,0.4467096007255347,0.36143912646456844,-2.53990486929645,0.712830803771722,0.673524766517927,0.2793904585358815,-2.6829530704496065,0.26048919471984877,0.6314264971094905,-2.7619947191348344,0.49954722457489886,0.27487992967069197,-2.500384044953836,0.5300469911871332,0.8142103096940793,0.07319485327007041,-0.10486364336051068,0.5253216752331251,0.871558462408633,0.8270975350231925
147,D,0.5461560228485249,0.4308153561529614,0.4215795113337638,0.4069739892941021,-0.10830023678160747,0.3953754864978999,0.7055280427518914,0.7325912159430287,0.5276843332101292,-2.1975342497196757,0.2551195174993846,0.5856768471911383,-0.04665634229068268,-2.7939979953687986,-2.6994916762886354,0.6226202264679299,0.7042393202189798,0.5712861122402951,-2.670710206386949,-0.04837463900123091,-0.03892400709321454,0.07362442744770739,1.1011658603556664,1.1488485940733857
148,E,0.43747375590633647,0.09853972975065975,0.3464040302472698,0.6664367925869144,0.09853972975065975,-0.45496659813475265,0.705313255663073,-0.7601790513459167,0.7663127888875416,0.7068167652848024,0.5916908856780579,0.4797868124035915,0.6133843816487317,-2.7379385651871564,0.6559122252348052,0.627775116599575,0.7371017448082189,0.8152842451381718,0.4488574716137202,0.1741447850147901,-0.18691231128919794,0.02164595195361748,0.8586712370795199,0.8956146163563108
149,F,0.36143912646456844,0.3141859669244869,0.2280563443082474,0.2821826906905225,-2.677583393229143,0.594053543655062,0.3779777323035972,-2.6309745949555166,0.5154414691474715,0.7819922463712964,-0.5054415640071125,0.5377793263846014,-0.2739010822607121,0.6318560712871275,0.6578453090341723,2.047302986601394,0.9727231812421718,0.2909889613320831,-0.16972934418371374,-2.5478519915827365,-0.27175321137252656,0.4379033300839741,0.27509471675951047,0.876283778362641
150,G,0.320844366677862,0.4394068397057035,-0.006491156681613163,0.31869649578967646,0.5616206932434606,0.6219758652014739,0.2712285491607764,-1.1551725076832366,0.7239997323902866,0.9424382017187554,-0.6676058160651203,0.6621410508105433,-0.6914471829239799,0.1642645789291371,0.5678495188191987,0.7162673971928191,0.597060562898522,0.6919964561563222,0.13913448953736623,0.3397456304938947,0.06159635047386819,0.6911373078010482,0.9011990806655934,0.8176469031151764
151,H,0.7459080154497795,0.3539215783559194,0.22934506684115832,-2.5830770741489792,0.49160010228861223,-1.234214156368464,0.6645037087875474,0.5919056727668764,0.7141195263046336,-2.7080831598413773,0.7519220539366991,0.37604464850423014,0.7502037572261505,0.7602987504006227,0.4512201295907242,0.5004063729301728,0.7854288397923929,0.6077999173394497,0.16856032070550814,0.7800591625719294,0.2974325739966397,0.6101625753164537,0.8917484487575768,1.108683408464316
152,I,0.8419178441516727,0.3287914889641486,0.4286674852647759,-0.13407468743983378,0.7976717038550506,0.4449913040149861,0.5667755833751056,0.5833141892141344,-2.5835066483266163,0.6185392717803774,0.47527628353840196,0.21022901593630708,0.47892766404831755,-2.7042169922426433,1.6813057872545794,-2.706364863130829,0.5218850818120281,-1.02995163490202,0.11250089052386533,0.8591008112571569,0.42394216931076784,0.45465672301182064,0.949096601472131,1.100951073266848
153,J,0.28153832942406704,0.44370258148207453,-0.39826280668665437,-2.6928332765352603,0.24545409850255007,0.4671143741632968,-1.7643086915726538,-2.681664347916695,-2.7695122672434835,0.512434449904012,0.4013895249848195,0.6129548074710948,0.6473207416820631,0.3756150743265932,0.3777629452147787,0.3728228421719522,0.5568953772894526,-1.592908594695448,0.39838250574136,-0.33318231877463284,-0.5453919625273635,-0.05889920635334005,0.9280474667679128,0.6986548559096972
154,K,0.13612747029390612,0.4658256516303859,0.49353318608797925,-0.009068601747435664,0.20442976453820597,0.5788036603489448,-0.5073746478064796,-0.08102227650165109,0.6617114766329063,-0.9167588390946423,-0.5350821822640729,0.5184484883909316,-0.11173683020270424,0.2534012207888367,0.46432214200865585,0.23729218912744496,-2.754477171026185,-0.11109246893624877,-0.3933227036438279,0.1597540500639469,-0.9388819092429532,0.1434302313137373,0.9162341768828921,0.6934999657780523
155,L,0.42931184653123133,0.49482190862089015,0.4527236392124543,0.6041485368295342,0.28046439397997397,-0.11560299780143832,0.33308723074051966,0.36186870064220605,-2.775096731552766,0.555177080578904,-2.7070092243972845,0.3178373474344025,-0.9236320259368361,-0.1534055254335035,-0.3654003820974157,-0.010142537191528427,0.25447515623292916,-1.7020204358152735,-2.7963606533458027,-0.6429053008509867,-2.725051339858043,0.2628518526968528,0.6286342649548489,0.5815958925035858
156,M,0.3754002872377747,0.4333928012187839,0.3973085702972669,-0.44787862420374025,0.19068339085381886,0.6393736193957772,0.5792332345265818,0.051286570210577864,-2.6997064633774537,-0.8555445187813544,0.3302949985858787,0.16147234677449546,-2.7802516216844113,0.10176153608293771,-0.8190307136822005,0.0553675248981301,-0.3913896198444608,0.21259167391331107,-0.1299937327522812,-0.06405409648498538,0.20271146782765806,-0.22729228398708595,0.7776965045949253,0.5311209266312256
157,N,0.23514431823925944,0.6108069365829092,0.22376060253187632,0.5386384747398753,-2.5611687910894867,0.6236941619120223,-0.4036324839071182,0.5405715585392423,-2.739012500631249,0.20571848707111753,0.22913027975233982,0.2759538651147844,-0.07930397979110286,0.07770538213525996,-2.667917974232308,0.15502873410993886,0.17650744299179413,0.4250161047548603,0.011550958779145316,0.08500814315509048,0.2001340227618349,0.18166233312343977,0.6782500824719351,0.5437933648715203
158,O,0.47269883847257943,0.5777297249048517,-2.840821580731243,-0.37012569805142403,0.2684363170061354,-0.34585475701492746,-2.5132712702829494,-0.5357265435305286,0.6816866758930316,-0.4427237340720949,-2.7241921915027687,-0.0896137600543932,-2.275501962960811,0.13075779307344262,0.12796556091880099,0.082001123911631,-0.04751549064595696,-0.05224080659996499,-0.0606175030638886,-0.08166663776810688,-1.4614588963384934,-0.6205674436138572,0.5422898552497909,0.4376885429951549
159,P,0.22483453797596878,0.517589340035657,0.07856453049053391,0.16512372728441105,0.082001123911631,-2.6999212504662724,0.17328563665951616,0.008973513713322815,-0.7279609880231338,-0.007135517948068626,-0.1388000033938421,0.21667262860086364,-0.6901584603910683,0.054723163631674634,0.18960945540972576,0.2299894281076144,-0.8622029185347299,-0.38687909097927126,-0.3159993516691486,-0.23072887740818274,-0.3778580332488919,0.12388460623124907,0.40955143435992464,0.4759206448048574
160,,,,,,,,,,,,,,,,,,,,,,,,,
161,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
162,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
163,4,1,5038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:35,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,
165,Background information,,,,,,,,,,,,,,,,,,,,,,,,
166,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
167,4,Jez US LUM 384 (cps),0,396,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,
169,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
170,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
171,A,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
172,B,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
173,C,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
174,D,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
175,E,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
176,F,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
177,G,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
178,H,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
179,I,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
180,J,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
181,K,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
182,L,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
183,M,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
184,N,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
185,O,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
186,P,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
187,,,,,,,,,,,,,,,,,,,,,,,,,
188,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
189,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
190,4,1,5038,14.01,17.92,17.92,34.3,34.3,18.31,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:35,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,
192,Background information,,,,,,,,,,,,,,,,,,,,,,,,
193,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
194,4,Jez US LUM 384 (cps),0,396,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,
196,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
197,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
198,A,0.6915608471195186,0.4162871907011334,0.32767667333162664,0.03932933402265832,0.6868397949645856,0.5940529622272542,0.331308251912344,0.02153459897714275,-2.1058441336071594,-2.2322230682161277,-2.2402125410937064,-2.2747125376105224,0.2860950985824114,0.34528982944810654,-0.15586801469090644,0.14464511286346549,-1.0989889721032369,0.260674048517389,-0.19926537873048034,0.26194510102064006,0.4417082407661558,0.3158740429442949,0.97228187140898,1.240655528524002
199,B,0.7108082135973209,0.331308251912344,0.5550134924845411,0.5110713916578596,-0.028762764365794464,0.7075397928746755,0.5557398082006844,0.60876085547916,-2.2137020174544686,-2.2830651683461727,-2.2166072803190424,-2.2799783265525626,-2.1980862295573833,0.44770034542433934,0.4139266646236671,0.5802529636205276,0.1925819501289362,0.4435240300565142,-2.17974675772476,1.2412002653111098,-2.2462046457518903,0.37270824773252326,0.9924371325319622,1.0973897535146973
200,C,0.8083160984895859,0.7226108439846533,0.5926003307949672,0.5230556009742273,0.3990371924427254,-2.174299389853684,0.48074771050886883,-0.3200153665393366,0.6180213808599896,-2.270899380100769,-2.273623064036307,-2.2785256951202757,-2.261820433648975,0.45332929222445156,0.3823319309714247,-0.6702811206495379,0.7347766322300568,-2.2442072775324955,0.04259775474530403,-2.2164257013900066,0.4438871879145861,0.4605924493858868,1.0685187037979933,1.1475055379285988
201,D,0.6895634789001237,0.5341319156454158,-1.8703362626476305,0.6294608533892494,0.8626081982713121,0.701366109287456,0.5829766475560657,0.4288161368046084,0.6016792772467607,-2.0101520380052538,-2.301586219107832,-2.2950493776625405,-2.27217043260402,0.0859951187848782,0.3837845624037117,0.4431608721984428,0.40266877102344273,0.5201503381096533,-1.9048362591644465,0.3175082533056179,0.26212667994967603,0.48728455195416026,0.9735529239122311,1.1970765855553924
202,E,0.7632845240886887,0.6479819041509085,0.7756318912631283,0.6272819062408191,0.4244582425077478,0.4907345516058416,0.6447134834282631,-2.253104645055253,0.7142582132490028,0.5157924438127921,-2.318473059508168,-2.277617800475096,-2.0375704562896706,0.5849740157754606,0.45823192330842,-2.26690464366198,-2.2861520101397823,0.8983792472913792,0.2770161521306178,0.46277139653431704,-1.1102468657034612,-0.7647021637481926,1.0874029124177245,1.1840029026648096
203,F,0.7398608422430613,0.7286029486428368,0.5913292782917161,0.30134772862142506,0.607308224046873,0.8929318794203028,0.6252845380214243,-2.3092125341273384,0.1844108983223218,0.5835213843431736,-2.2483835929003204,-2.270536222242697,-0.2742574764222964,-0.7510837440705019,0.4780240265733307,0.43208455752725433,-0.09413117881870912,0.5346766524325232,0.2241766837811781,0.2254477362844292,0.3503740394611109,0.40666350746223195,1.043279232662007,1.166934483335437
204,G,0.6970082149905948,0.5546503346264693,0.7946976788118952,0.26448720602714226,-2.0660783481483027,0.5163371805999,0.7117161082425006,0.5334055999292721,-0.10429959884471812,-2.2427546461002086,0.018266178254497042,-2.208980965299536,0.6657766391964243,-1.0732047641801428,0.2977161500407072,0.3972214031523665,0.4001266660169405,0.5722634907429491,0.3707108795131289,0.1958503708515822,0.21382668482613343,0.028434598280506054,1.2497344749757957,1.2370239499432847
205,H,0.7454897890431734,0.3955871927910435,0.5132503388062899,0.5290477056324109,0.6394476944862227,0.7002766357132403,0.7213397914814021,-2.320833585585634,0.6886555842549446,-0.6070916533450538,0.43862139897254576,-2.3202888487985267,-1.5316915599957253,0.5597345446394736,0.5181529698902589,0.2583135224399227,-1.5948810273002094,0.3787003523907074,-2.243299382887316,-2.2534678029133253,0.15953458504440726,0.32749509440259067,1.0979344903018051,1.1436923804188455
206,I,0.8384582007095408,0.26339773245292714,-1.823670477885411,0.7198871600491151,0.37307140559059515,0.17860037259317418,0.6094871711953033,0.40920561246873416,0.18677142439978806,0.5764398061107743,0.3649003537839808,-1.1460179147235283,0.33330562013173887,0.48728455195416026,0.4322661364562903,0.27810562570483294,0.5660898071557297,0.3195056215250122,0.03733196580326371,1.585837072621199,0.048408280474452184,0.28246352000169406,0.8887555640524777,1.1781923769356615
207,J,0.8666029347101013,0.48419771016055024,0.46585823832792705,0.5190608645354381,0.6788503220870071,0.3011661496923891,-0.17202853937509902,0.43426350467568464,0.6405371680604378,0.46840034333442926,0.5292292845614468,-2.2774362215460604,0.40793455996548306,0.3296740415510215,0.41919245356570745,0.23597931416851037,0.439347714688689,0.20492931730337577,-0.07179697054729649,0.24632931312355508,0.05621617442299469,0.15880826932826347,0.8744108286586438,1.0312950233456393
208,K,0.8636976718455273,-0.01006013467509943,0.5684503332331958,0.48183718408308396,0.5339503367163798,0.4751187637087566,0.4595029758116711,0.41320034890752333,0.6082161186920522,2.4414369862382386,0.5760766482527024,0.3816056152552814,-2.2541941186294685,0.048771438332523814,0.13066353532770295,0.12666879888891372,0.3409319351512454,0.2801029939242278,0.24977931277523646,0.3472871976675009,0.17115563650270305,0.03224775579025933,0.9392345063244512,1.0623450202107738
209,L,0.7627397873015814,0.034971439725797464,0.5777108586140254,0.022079335764250325,0.3474687765965368,0.4900082358896984,0.4921871830381287,0.4277266632303932,0.5466608617488908,-0.41062325212823797,0.411202980688129,0.20656352766469877,0.43426350467568464,0.2196372105552816,0.1756951097286001,0.22054510520046078,0.3828766677585325,0.2594029960141379,0.23198457772972114,-0.02622065935929228,0.07637143554597677,0.14573458643768064,0.8909345112009085,1.040010811939361
210,M,0.5857003314916038,0.12666879888891372,0.36435561699687347,0.39195561421032615,0.5190608645354381,0.49945034019956386,-2.232949383932271,0.439347714688689,0.3801529838229944,0.22599247307153705,0.35709245983543825,0.13701879784395893,0.40067140280404784,-0.0026153985846285514,-2.2727151693911276,-2.2741678008234145,-2.2107967545898948,0.26285299566581927,-2.132717815104469,0.2574056277947436,-2.2534678029133253,0.15299774359911583,0.735866105804272,0.9419581902599893
211,N,0.6216529594407069,0.1947608972773665,0.3741608791648103,0.4556898183019178,0.43862139897254576,0.5032634977093171,0.3371187776414921,-1.7437757491096262,0.3322161465575237,-2.0880493985616435,-0.01950223898496492,-2.304128324114334,0.21037668517445204,-0.19708643158204978,0.12321879923723232,-0.2417548481248748,0.15481353288947425,0.18786089797400374,0.0863582766429501,-2.2567362236359707,0.035334597583869094,-0.4224258825155697,0.8366424114191818,1.0605292309204148
212,O,0.5982292775950794,0.276289836414474,0.2706608896143623,0.4289977157336443,-1.8592599479764422,0.11068985313375682,0.18713458225785995,0.2770161521306178,0.3067950964925013,0.13756353463106624,0.0881740659333085,-2.262546749365119,-0.39173904350850697,-0.16040748791680323,-0.3445285219591795,-0.06253644516646693,0.06384248944250125,-0.5133969259625427,-0.03439171116590641,-0.006246977165345885,-0.052186446211422245,0.28409773036301705,0.7251529489911553,1.0369239701457516
213,P,0.6113029604856622,0.21291879018095422,0.5374003363680613,-2.196088861337989,0.33929772478992243,0.3472871976675009,0.43989245147579686,0.4168319274882407,0.3478319344546087,-0.12064170245794666,0.16044247968958644,-0.04528644690805894,0.11976879958555094,-0.12972064890974053,-0.21070485125974045,-1.010923191520838,-0.38810746492778936,-0.03675223724337292,0.09580038095281505,-0.12608907032902292,0.007189863583308568,0.044050386177591064,0.7071766350166037,1.0249397608293833
214,,,,,,,,,,,,,,,,,,,,,,,,,
215,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
217,5,1,5039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:37,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,
219,Background information,,,,,,,,,,,,,,,,,,,,,,,,
220,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
221,5,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,
223,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
224,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
225,A,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
226,B,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
227,C,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
228,D,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
229,E,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
230,F,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
231,G,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
232,H,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
233,I,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
234,J,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
235,K,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
236,L,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
237,M,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
238,N,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
239,O,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
240,P,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
241,,,,,,,,,,,,,,,,,,,,,,,,,
242,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
243,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
244,5,1,5039,14.01,17.9,17.82,34.3,34.3,18.29,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:37,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,,,,,
246,Background information,,,,,,,,,,,,,,,,,,,,,,,,
247,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
248,5,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,
250,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
251,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
252,A,0.9809202447216141,0.12052248548277274,-0.4370596156256757,0.08461757745684963,0.4122498631933952,0.38690522223392065,-0.26651130250254246,0.41937804346324775,0.671504419674691,0.010431701315053462,0.3428161072315006,0.20183654189442093,0.37528892846082773,0.42597821037977734,-0.6437768434513933,0.220053002584044,-3.2669471827570487,-0.9180797805023775,0.6271512979956098,0.33331186687169745,-0.21133390708035246,-3.3305727918323966,1.55777483322633,1.0110170058609906
253,B,0.7768430836625088,0.4428746376860943,0.18256405449815408,-0.3462413188542244,0.8425807461511468,0.20817270213428987,0.09702589125992568,0.5321088943975788,0.31219133273880145,0.6160630175758398,-0.0579460279401968,0.251205790430065,0.20210054857108217,-0.06137811473679221,-3.215201874131454,1.3024803768949524,0.19418034827124644,0.5067642534381043,0.29397487204917894,0.5384450546374477,0.29318285201919525,0.19866846177448677,1.2216943338366262,1.365577972616978
254,C,0.946335370078997,0.6617361726382267,0.1669876605751433,0.26440612426312476,0.4333703973262912,0.8497089264209994,0.08725764422346191,-3.310508284406146,-2.021099675592859,0.25490188390332164,-0.3562735725673494,0.36921677489762,-3.3149963979093866,-3.3498452792286644,0.30559116582227186,0.25146979710672623,0.721401681563657,0.3047991457922882,0.4515868580159137,0.15431534009540548,-0.19021337294745644,0.3370079603449541,1.2124541001534836,1.2863759696186192
255,D,0.8127479916884313,0.25041377040008134,0.3272397133084898,0.6617361726382267,1.2364787077296526,0.5532294285304747,0.5471572749672671,0.5070282601147649,-0.043953674077153386,0.6062947705393755,0.2762864247128789,0.43944255088949885,0.6944730005442151,0.4397065575661601,0.3898092956771936,-0.5439823196734608,0.5545494619137804,-0.9442164414918357,-3.044125547654998,-3.3107722910828072,-0.0017126058113619113,0.3826811154073415,1.1224278234120155,1.2647274221324007
256,E,0.542933168140688,0.26572615764643087,0.3700087949276037,0.5072922667914261,0.32776772666181225,0.33251984684171376,-3.3617255796784185,0.7728829835125909,0.008847661255086096,0.33515991360832603,0.37634495516747263,0.3847931688206308,-3.414526915010658,0.6458957720385546,-3.2320983014377704,0.47640348562206636,0.7361860554566841,0.26203006417317426,0.13266679260918757,-0.24935086851956484,-0.0708823550965953,0.3003110322890479,1.453228189268496,1.3666339993236232
257,F,0.8230442520782181,0.17490786087497903,0.1841480945581209,0.19576438833121382,0.2570139373166115,0.052672769580844936,0.009111667931747324,0.34862425411804704,-0.8510220846304334,0.21530088240414247,-1.150933669317553,0.7900434174955685,0.6984331006941329,0.387961248940565,-3.3440371323421183,-3.0274931270253425,0.3874332355872431,0.5014841199048802,0.18388408788145966,0.22902922959052466,0.12844268578260848,0.3161514328887199,1.316736737434657,1.3473615119273556
258,G,0.9312869895093088,0.30136705899569277,0.4325783772963075,-0.25172692860951534,0.3570724677712052,0.8196121652816227,-3.3725498534215275,0.4463067244826897,0.5004280931982353,-0.1387320709985231,0.13794692614241155,0.497788026431623,0.7522904627330174,0.1965564083611975,0.30110305231903156,0.3040071257623045,0.47033133205885863,0.34888826079470825,-0.6300484962650111,0.6266232846422872,0.8853498277702606,0.2720623178862998,0.8618532335474142,1.372970159563492
259,H,0.3047991457922882,0.43416241735627487,0.20870071548761232,0.46610722523227954,0.33199183348839134,0.9722080243917947,0.6033906970961019,0.46399517181898975,0.6759925331779313,0.38347313543732464,0.30770321923556115,0.4228101302598432,0.6590961058716149,0.11445033191956505,-0.08012258877973717,0.13345881263917125,0.23008525629716955,0.3232796131585719,-0.06058609470680852,0.16672365389848207,0.7837072572556996,0.13794692614241155,1.3294090579143945,1.4801568702879377
260,I,0.3430801139081618,0.32803173333847346,-0.05636198788022943,0.7343380087200561,0.1712117674017224,0.4080257563668161,-0.2036777134571774,0.2736463579462666,-0.38109020017350204,-0.027849266800820144,-3.2814675499734145,0.5756699960466763,0.4621471250823617,-0.23826258809979436,-0.058474041293519255,0.3161514328887199,-0.7451554072892932,-0.1257957438421246,-3.4372314892035205,-0.02705724677083646,-0.4093389145762501,-0.07061834841993407,0.45739500490246016,0.0547848229941342
261,J,0.5117803802946664,0.6527599456317461,-0.2612311689693184,0.06534509006058221,0.3383279937282602,-0.25383898202280514,0.3348959069316648,0.09306579111000782,0.4547549381358479,-3.3485252458453587,-0.16592475869462625,0.04660061601763725,0.4053856896002044,0.2105487622242409,-3.057589888164719,-3.365157666475014,0.16434759380853103,0.17807594099491322,0.21477286905082,-0.3795061601135352,-3.2978359639264085,-0.263079215705947,0.600486623652829,1.1403802774249774
262,K,0.8483888930376932,0.41277787654671766,-0.22611828097337955,-1.5651601449989716,-3.414526915010658,0.6561920324283415,0.42149009687653705,0.31641543956538054,-2.976011825076409,0.37924902861074555,0.157219413538679,0.4098738031034447,0.16619564054515962,0.09570585787662009,0.007263621195118728,0.32459964654187806,0.13689089943576666,0.05108872952087757,0.0069996145184575,-0.02969731353744874,0.4890758061018036,-0.2321904345365867,0.41040181645676715,1.0709465214630822
263,L,0.7710349367759622,0.5115163736180057,0.13081874587255896,0.3441361406148067,0.7103134011438871,-0.9249439540955683,0.16593163386849838,0.3742329017541828,0.4621471250823617,0.20447660866103323,0.5035961733181695,0.09068973102005731,0.1799239877315418,-0.11549948345233782,0.0017194809852334968,0.3977294959770293,0.0054155744584906875,0.13953096620237893,-0.07589848195315807,-0.13926008435184556,0.5577175420337152,0.4360104640929029,0.34862425411804704,0.6197591110490964
