Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
1,1,"=""H2061404""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:46:34 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Jez US LUM 384 (cps),0,8,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,4400,4760,5440,4640,4800,4800,4880,5280,4840,5360,4880,4960,4880,5040,4960,4960,4560,4600,4760,4760,4640,5000,30920,31160,
B,4960,4880,4880,5280,5200,5080,9040,5720,4880,4600,4720,5320,4840,5560,4640,4880,4720,4680,5080,5040,4640,5160,28120,29520,
C,4720,4720,5040,5360,5000,4760,5560,4520,4680,5200,4960,4840,5000,5040,4720,5240,4480,6480,4560,4880,5120,4520,28200,29120,
D,4840,5640,4680,4960,5040,5120,5040,5080,4960,5080,5240,4920,5160,5360,5160,5120,5240,4920,5000,5200,5320,4640,28880,30240,
E,5840,5800,5320,5520,6280,5520,5520,5960,5520,5720,5520,5480,5840,5560,5680,5720,5360,5680,5320,5720,5120,5160,30800,32080,
F,5840,5560,5480,5640,5280,5720,5880,5480,6400,5720,5560,5440,5760,6720,5720,5720,5120,5320,5360,5440,5160,5360,33160,36040,
G,5080,5160,5240,5360,5400,4880,5760,5480,5080,5600,5280,5760,5920,5280,5600,5480,7240,5800,4600,4920,5400,5600,32240,33880,
H,5240,4920,4960,5640,5520,4760,5400,5680,5800,5000,5720,5640,5280,5320,5640,5360,5040,4960,5560,5160,5120,5160,31160,36200,
I,5040,5360,5080,4760,5080,6280,5160,5440,5280,5560,4960,5400,5200,5480,5480,5040,4920,5440,5040,5120,4760,5320,30040,33400,
J,4960,5160,5160,5600,5120,5200,5240,5520,5200,9560,5200,5520,4680,5560,5600,5080,5200,4760,5280,4560,4680,4720,30720,33440,
K,5320,5320,5240,5080,5760,5320,5000,6000,5480,5520,5520,5720,5640,5560,5520,5520,5280,5640,4920,5360,5120,4880,32520,32640,
L,5080,5080,5240,5320,5480,5520,5200,5280,5320,5120,5360,5840,5000,5640,5320,5440,5320,4960,5720,5920,4680,4800,32840,36440,
M,5240,5200,22200,5200,5360,5040,5360,5680,5720,5640,5200,5560,5720,5280,5880,4960,5040,5720,5280,4920,4960,4960,33600,36120,
N,5360,5480,5440,5760,5520,5360,5200,4880,6200,4960,5720,5520,5360,5600,5320,5800,5040,5560,5640,5040,5000,4720,30840,35080,
O,4920,4920,5120,5160,5560,5240,5840,5520,5000,5760,5080,5800,5640,5640,5520,5480,5240,5120,8280,5080,5120,4440,34080,36920,
P,5240,4600,5040,5200,5080,5280,4920,5280,5560,5240,5040,5600,5120,5240,5560,5000,5280,5000,5280,5000,5000,4880,37400,38000,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
6,1,"=""H2061366""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:54:35 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
6,Jez US LUM 384 (cps),0,8,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
B,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
C,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
D,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
E,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
F,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
G,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
H,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
I,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
J,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
K,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
L,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
M,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
N,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
O,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,
P,0.69996638832,0.69996638832,,,,,,,,,,,,,,,,,,,,,0.69996638832,0.69996638832,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
6,1,"=""H2061366""",14.01,17.8,17.82,47.7,47.8,18.2,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:54:35 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
6,Jez US LUM 384 (cps),0,8,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS)
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,4600,5240,4880,4800,5120,4880,4600,4880,5040,5080,4760,4960,5200,4800,5440,4920,4880,5160,4680,4680,4920,4560,27000,31080,
B,4920,4920,4960,4920,5120,4840,5600,4800,5560,5200,5360,5120,7240,5200,5120,5160,4960,5320,4720,4800,4800,4640,25720,29480,
C,5480,5000,7760,5200,4960,4560,5320,5240,5160,4720,5160,5440,5560,4560,4880,4920,4840,5280,4720,4800,4640,4880,25000,27800,
D,4680,5240,5000,5240,5080,5080,5000,5440,5000,5240,5000,5200,5360,4520,5520,4960,5400,4800,5160,4960,4720,5000,26120,28560,
E,5080,5360,5360,5160,5320,5720,5760,5440,5960,5800,5720,5360,5520,5480,6000,5640,5160,4960,5200,5760,5880,5440,30360,29480,
F,5200,5280,5640,5440,5480,5720,5480,6120,5760,5400,5800,5080,5360,5760,5360,5480,5720,5480,5200,5160,5120,5200,30080,31120,
G,4880,5000,4960,5240,5600,5200,5400,5400,5440,5440,5120,5560,5240,5520,5640,5680,5280,5520,5240,4960,5280,4920,28000,30240,
H,4960,4840,4920,4680,5200,5320,5440,5200,5200,5480,5120,5120,5680,5720,4880,5080,5320,5240,4960,4920,5280,5400,29360,31400,
I,4360,5080,5040,5040,5200,4960,5320,5040,5120,5280,5400,5640,4720,5000,5280,5440,21000,4960,5040,4840,5200,4880,28320,29920,
J,4440,5040,5040,5360,4960,5120,5040,5080,5360,4920,5040,5240,5120,5120,5200,5400,4960,4600,5040,5360,4560,5000,28040,30680,
K,4560,5040,4440,5320,5120,5560,5440,5360,5600,5200,5360,5640,5160,5680,5280,5080,5080,5400,6480,5080,5080,5240,31120,32360,
L,4960,5080,4800,5200,5120,4960,5240,5400,5360,5680,5160,5560,5640,4960,5800,5120,5200,5160,5080,4800,4480,5320,30720,30680,
M,4840,5360,5200,5760,5200,5240,5720,5440,5240,5560,5320,5240,5560,5360,5440,4960,5440,5200,5560,5200,5120,5200,30800,33920,
N,5080,5320,4680,5360,13200,4920,5280,5520,5400,5560,4920,5480,5120,5680,4960,4880,5480,4920,5560,5240,5040,4880,28880,32920,
O,4880,4920,4680,5000,5360,5360,5160,5200,15120,5680,5560,5680,5520,5400,5600,4840,5240,5000,5000,5440,4880,5440,30640,33840,
P,4920,4880,4800,5040,5520,5000,5440,5080,5120,4920,5240,5640,5480,5720,5200,5040,5440,5160,5040,5320,4800,5160,30760,33800,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
7,1,"=""H2061368""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:56:11 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
7,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
B,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
C,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
D,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
E,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
F,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
G,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
H,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
I,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
J,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
K,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
L,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
M,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
N,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
O,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,
P,0.60373688502,0.60373688502,,,,,,,,,,,,,,,,,,,,,0.60373688502,0.60373688502,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
7,1,"=""H2061368""",14.01,17.82,17.82,47.8,47.5,18.11,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:56:11 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
7,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS)
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,4640,4480,4400,4720,4160,4600,5200,4760,4560,4400,5120,4000,4640,5040,4560,4600,4560,4200,4040,4360,4560,4680,26440,31960,
B,4440,4720,5200,4560,4560,4680,4680,4480,4800,4480,4600,4720,4920,4680,4400,4720,4840,4320,4520,4880,4800,4560,24920,29760,
C,4240,4600,4480,4480,4960,4840,4400,4600,4600,4720,4440,4440,4440,4400,4400,4480,4080,4360,4800,4440,4160,4480,24360,28840,
D,4280,4520,4320,4520,4720,4280,4600,4880,4760,4880,4640,4560,4840,4720,4640,5160,4680,4160,4400,4480,4200,4520,24440,29480,
E,5000,5080,4400,5560,5360,5440,5200,5080,5400,5120,5240,5040,4960,5440,4880,5200,4920,5040,5640,4600,5320,5200,25840,33520,
F,4960,5200,5080,4840,5040,5200,5120,4880,4520,5120,4880,5400,5000,4800,4560,4880,5120,5160,5040,5320,5160,4960,27400,34400,
G,4680,4880,4560,5120,5000,4760,5040,4920,5120,5000,4880,5200,5280,5160,4640,4720,4960,4520,4600,4760,4880,4600,27040,32080,
H,4120,5000,4760,5480,5040,4680,4680,5080,5200,5320,4840,4720,4560,4960,5000,4760,4440,4800,4520,5040,4520,4280,26200,31680,
I,4560,4440,4560,4240,4720,4600,4240,4120,4600,4880,5000,4840,4680,4840,4560,4600,4960,4600,5040,5000,4360,4800,27760,32160,
J,4680,4640,4600,4800,4840,4800,4720,4640,4280,4680,4640,4880,4840,5000,5160,4240,5000,4640,4640,4200,4560,4480,28160,28960,
K,5000,5000,4400,5040,4840,4680,4360,4760,4760,4800,4520,4640,4520,4720,4560,4520,4880,4560,5400,4880,4680,4640,30120,31280,
L,4920,4600,4640,4640,5320,4480,4760,5040,4680,4640,4920,5200,4800,5200,5000,4600,4680,4560,5280,4480,4520,4760,27840,32240,
M,4360,4800,4920,5320,5280,4600,5120,4480,5000,4560,4600,5040,5000,5280,5320,4400,5000,4720,4880,4640,4760,4800,30400,33000,
N,4320,5080,4760,4520,4800,5000,5080,5360,5080,5000,4880,4840,4760,3920,5040,4480,5280,4720,5080,4880,4680,4800,31520,32520,
O,5000,5000,4440,4880,4800,4840,4600,5040,4800,5080,4800,4600,5040,5360,4840,5080,4880,4840,4920,4840,5000,4640,31360,33280,
P,4600,5120,5440,4520,4840,5040,5240,5120,4760,5360,5200,4880,4800,4960,5200,5040,5280,4640,4720,4840,4960,4880,33360,35080,


Basic assay information 
Assay ID: ,,,,541
Assay Started: ,,,,3/22/2023 3:44:57 PM
Assay Finished: ,,,,3/22/2023 3:56:29 PM
Assay Exported: ,,,,3/23/2023 7:03:54 PM
Protocol ID: ,,,,100135
Protocol Name: ,,,,Klein lab BTG
Serial#: ,,,,="1051054"



Protocol information
Protocol:
Protocol name,,,,Klein lab BTG
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Is label meas. height used,,,,Yes
Height of measurement,,,,Defined in label
Is gripper height used,,,,No
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,384 Nunc Maxisorp 460372
Number of rows,,,,16
Number of columns,,,,24
Number of the wells in the plate,,,,384
Height of the plate,,,,14.4 mm

Coordinates of corners:
384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps)
11.88 mm x------------------------------------------------------ x 115.3 mm
9.09 mm                                                            9.11 mm

11.83 mm x------------------------------------------------------ x 115.43 mm
76.51 mm                                                           76.32 mm

Platemap:
Plate,,,,1
Group,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH

 ZL - Z_Low
 - - Undefined
 ZH - Z_High

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Z'
 Formula,,,,1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low

Auto export parameters:
Export format,,,,Plate2
Include basic assay information,,,,Yes
Place assay information at,,,,End of file
Include basic plate information,,,,Yes
Place plate information at,,,,Beginning of plate
Include protocol information,,,,Yes
Protocol info level,,,,Large
Include error and warning information,,,,Yes
Include background information,,,,Yes
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv

Operations:
Plate 1
  Group 1
    Measurement
      Label,,,,Jez US LUM 384 (cps)(1)

Labels:
Jez US LUM 384 (cps),,,,7000006
Measurement height,,,,0 mm
Measurement time,,,,0.1 s
CT,,,,0
Aperture,,,,384 Plate US Luminescence aperture
Last edited,,,,3/2/2023 11:21:54 AM
Last edited by,,,,EnVision
Factory preset,,,,No

Aperture:
384 Plate US Luminescence aperture,,,,9
Height,,,,4.2 mm
Diameter,,,,3.7 mm
Description,,,,Can also be used in 96 plate
Last edited,,,,3/9/2022 5:22:33 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,1051054
Nickname,,,,EnVision#Alpha_680nm

Normalization:



Assay notifications:
WARNING: Warning while loading plate. Stacker out of plates. Plate 7 Plate Repeat 1 Well P01



Exported with EnVision Workstation version 1.14.3049.1193
