Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
1,1,"=""H2060764""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 3:45:42 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Jez US LUM 384 (cps),0,96,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,32512,24704,31136,33488,28832,27248,37712,30448,29248,35632,34992,37504,33776,35024,39232,32688,33840,34800,36144,44816,38144,35280,492512,529152,
B,30016,29200,33024,29552,36592,32784,29344,37056,36992,32704,34048,31152,40960,27568,30240,30032,40592,33168,36608,38368,31088,39392,518432,504400,
C,44160,31360,31360,26288,30848,39568,24064,31296,30304,28816,69312,34512,29456,32016,38128,39968,36224,30272,37248,36944,39088,51360,470016,502144,
D,34192,30560,34896,30400,32416,20688,26400,32912,31328,34800,33424,29856,34800,34016,31744,37648,52064,44288,37776,37568,40160,59552,557088,494176,
E,36672,27600,30432,27104,44896,34960,45184,36576,33936,23984,37152,37760,41952,46192,39520,42512,53328,41888,45072,46480,50176,55216,563808,545312,
F,37904,34016,31456,39504,39440,33728,37472,33456,32160,54064,34720,29136,34000,43168,39984,63504,44384,46192,33840,38128,49824,58240,568688,524224,
G,31904,36992,32720,30528,39056,34080,38064,37728,31440,17568,34960,47024,43088,48832,36912,45616,50016,48688,40160,35856,46384,23584,527712,502256,
H,43088,35136,37232,41312,38800,40032,41632,37600,37008,65776,24336,43376,39712,38928,46416,47648,46000,33584,53856,41296,42688,54000,565712,462256,
I,41744,31792,34112,32784,33968,38240,39696,26928,36592,37824,40464,36480,8656,24416,54624,43952,45216,41072,38720,28000,45264,42128,496432,452736,
J,30464,29008,32928,35536,18336,39424,38704,42416,44400,36976,38208,45056,33424,42656,44816,47568,37504,46400,45648,44960,60032,49536,537136,483904,
K,33984,37184,36096,36544,42704,38768,35744,18288,20480,34496,50048,24496,45840,43136,44368,41120,52096,46016,53536,36032,42736,60720,499984,478704,
L,35504,33168,33408,34416,37200,35216,34880,51616,33504,53168,41712,43264,38368,47312,49552,43344,40688,46496,37808,37808,66208,55440,528320,456336,
M,29696,34944,35120,36736,33696,39360,39536,24976,37728,38064,44128,46496,36896,58512,47856,51168,46080,59136,35120,52592,52864,65680,538192,499872,
N,33920,43600,33744,36016,33312,36960,38576,42048,40064,39056,50608,35216,38784,40320,46016,43248,48528,42768,43776,39072,43520,54848,520624,516304,
O,40144,39376,19296,35472,35392,39648,35680,40752,48960,53040,41776,46032,61312,57616,45504,48800,50320,47536,94224,55200,61744,69520,528320,521440,
P,34416,33152,40480,44464,37296,23232,31968,34960,35840,40736,35968,46016,38448,35760,42672,37568,41600,44432,42160,57392,60592,50176,512208,491424,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
6,1,"=""H2060726""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 3:58:38 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
6,Jez US LUM 384 (cps),0,80,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
B,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
C,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
D,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
E,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
F,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
G,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
H,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
I,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
J,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
K,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
L,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
M,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
N,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
O,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,
P,0.78588333243,0.78588333243,,,,,,,,,,,,,,,,,,,,,0.78588333243,0.78588333243,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
6,1,"=""H2060726""",14.01,17.52,17.43,45.1,44.7,17.92,17.82,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 3:58:38 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
6,Jez US LUM 384 (cps),0,80,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS)
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,27488,32848,44192,36816,34480,37440,41872,40864,39088,36704,42928,43136,43088,45680,46560,46320,47120,45920,45968,49008,41088,44992,564544,556480,
B,41216,48864,49552,39648,43520,20912,42752,42224,38496,40448,45280,28144,38736,41280,47568,48496,33072,47792,44976,36240,52432,51760,545536,562928,
C,38528,37152,36928,23520,37776,23008,39456,36512,38512,37424,38992,34912,38896,38944,44640,40208,46336,51104,48064,37072,45088,44064,535744,522304,
D,43952,36928,47248,39264,23808,37488,32288,31024,40384,36128,35984,45216,45280,44672,46656,36448,43296,40048,42208,40912,43728,50320,556208,551184,
E,47280,42320,52208,17552,45376,35568,53872,42032,42368,37648,37888,44896,39072,56672,50320,67872,59792,19104,56352,46816,57072,17760,617248,604096,
F,40256,41440,35488,34608,38304,41152,39456,42704,36752,42976,46528,24288,60064,43408,47632,53552,44784,59568,41216,54320,53904,76800,597328,572144,
G,36672,48512,43776,46032,32800,34912,48144,50496,52064,40720,66464,47808,52592,44912,57456,54656,16704,56512,59296,56816,55424,52960,564800,549856,
H,54704,49136,44848,42592,43360,44304,34192,50048,40048,48144,52576,38384,43360,46704,37264,46496,48864,57344,65840,54112,61168,60752,574880,553456,
I,44080,52480,50064,47136,49088,31648,66064,25408,51792,38848,47056,33872,57840,94560,54720,55008,46912,58400,50176,52032,51024,57984,552848,518576,
J,46032,49792,47184,45680,41888,44144,51952,37216,35552,42752,42672,50288,42336,14560,68064,39568,53504,49056,46672,48192,54864,73936,565712,530704,
K,38080,40496,39984,40384,44896,50032,52096,40704,42688,42176,49296,42480,60112,60176,68000,67408,60368,58416,46160,51488,52528,64384,561696,519904,
L,38016,42720,42560,20032,27872,44448,47184,48704,45232,43824,51328,48432,28656,44096,59072,60736,8944,48288,53056,53808,54304,60048,544080,532784,
M,46240,51728,38272,44016,50960,60048,52176,47840,45536,51872,46592,47952,48464,48080,46288,54000,54528,58160,24560,54064,61568,60240,584128,534592,
N,41616,42384,45552,51008,40624,29440,46896,42112,41200,44528,44848,58992,41888,46448,23008,48592,58128,56944,57856,54208,68512,58336,617072,568496,
O,42656,41872,47424,40480,52032,46624,43792,44432,44048,48544,40656,50560,49808,19216,53616,52400,50832,69376,57696,63600,59424,64464,661776,589632,
P,39824,38480,38912,43024,41504,42976,40384,45552,46176,47056,46496,41472,42464,45600,43168,45376,43056,49024,49824,50240,52224,58160,582528,571024,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
7,1,"=""H2060728""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 4:01:13 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
7,Jez US LUM 384 (cps),0,88,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
B,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
C,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
D,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
E,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
F,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
G,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
H,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
I,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
J,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
K,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
L,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
M,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
N,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
O,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,
P,0.69396133285,0.69396133285,,,,,,,,,,,,,,,,,,,,,0.69396133285,0.69396133285,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
7,1,"=""H2060728""",14.01,17.41,17.43,44.5,44.2,17.8,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 4:01:13 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
7,Jez US LUM 384 (cps),0,88,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS)
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,42560,37664,39120,39344,41312,37712,36384,40080,35760,33168,38768,41360,37520,37952,41040,55344,38048,39584,42096,37152,33488,39664,555504,558144,
B,43296,37504,39760,37728,36608,33920,36224,43904,42496,40032,36848,40336,37680,43968,32320,33184,46352,39376,36048,43536,35472,41216,577296,603296,
C,34720,37392,40832,34064,41008,31392,47168,28544,36656,31248,33616,31216,33392,37632,39824,34736,39360,36208,42208,36976,36880,33888,554064,519440,
D,43920,53984,34928,44688,40080,35504,31088,38208,33008,63184,32144,38304,35584,36688,28736,51248,41776,28928,35968,37392,33392,38096,562480,572656,
E,38288,43920,43440,34448,43392,42512,45072,43600,37232,29984,21616,40176,48976,52784,39024,44336,58976,50608,46160,43744,40480,46848,623440,594672,
F,35600,40752,43408,44832,39632,41408,46640,39504,39008,44192,49952,36192,33888,39296,39232,39120,21600,44240,48608,53200,44432,67280,612704,602320,
G,38368,45520,54272,38432,32864,45120,40192,47184,45680,43648,41632,48080,45680,14128,46672,44672,49248,44336,51728,32224,51088,25744,581760,591280,
H,43056,44224,34864,33648,46656,38992,51424,40464,52672,48192,41088,4384,40464,41472,48944,52192,48000,40864,47408,41584,48800,50864,592496,545344,
I,47200,40768,48928,41216,47856,50896,39024,38048,46896,41328,53584,45856,47312,58224,44320,28800,49040,59712,45312,55488,43168,50624,522592,490272,
J,40768,46752,38544,48784,44864,39600,56064,56528,46784,51648,44496,45728,47456,43296,43440,40688,52880,49248,45792,49536,49568,37168,508464,502816,
K,40640,37552,50064,42080,30560,50400,35856,34128,39312,37168,44208,47024,48832,53696,51536,55328,48160,50240,45632,56800,53248,39376,457248,465184,
L,34224,35728,45600,49440,47120,43520,42832,52448,50416,48704,31472,46576,47744,48224,48288,48608,44416,43744,49280,56064,51712,57840,483968,471328,
M,41808,43968,45296,51728,40720,46448,39648,40672,43952,44704,35728,58048,42224,50912,45872,46480,52912,49936,55584,56080,59664,53648,523088,478224,
N,39424,42960,51616,63936,56688,35328,40160,42768,43296,37760,43120,38400,43744,45088,42592,44080,44272,47104,51760,73936,64320,63376,519312,510656,
O,38832,51152,54464,41280,49616,39232,30544,44624,54496,59280,39664,45312,46144,42352,58928,61408,59248,69344,80096,79440,95920,75888,564928,515104,
P,41856,41552,41088,43968,42416,41312,46112,41728,39584,44160,47408,44064,49632,50096,43520,44112,40528,78432,58928,41648,72192,83392,519520,532640,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
8,1,"=""H2060730""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 4:03:48 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
8,Jez US LUM 384 (cps),0,92,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
B,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
C,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
D,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
E,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
F,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
G,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
H,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
I,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
J,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
K,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
L,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
M,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
N,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
O,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,
P,0.580425014,0.580425014,,,,,,,,,,,,,,,,,,,,,0.580425014,0.580425014,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
8,1,"=""H2060730""",14.01,17.43,17.43,44.2,44.4,17.92,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 4:03:48 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
8,Jez US LUM 384 (cps),0,92,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS)
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,39712,32176,33184,31424,33840,34128,38288,31360,36288,58016,45072,30592,36944,54320,51616,51264,49696,46304,46320,39168,58016,49248,530224,504864,
B,39168,46224,47072,49248,45936,50816,48848,45936,45072,49632,47712,47616,54128,49968,57664,53776,60464,51120,58480,63232,74544,60960,582000,498640,
C,41904,45168,58576,57568,61264,71344,68832,67040,65456,67040,61568,65824,30912,69632,65168,68320,66048,64912,67808,63728,70448,65696,562816,490704,
D,38224,53632,63904,66048,66544,70816,73552,70416,84160,78256,75504,74464,76832,72736,70432,74352,73616,75376,65280,66608,79152,37968,560064,480336,
E,43808,51440,64000,67232,65200,91952,68944,84208,88480,92288,99984,119344,89696,31440,96880,88624,85264,85088,54480,77536,94080,83424,642976,538784,
F,40192,51904,74976,86384,76768,86736,90928,103984,88992,93888,94624,99248,89536,79552,91920,81520,97648,85008,92400,93792,86320,102304,643008,504656,
G,39488,54736,66736,67168,23040,55680,84000,85456,88704,86736,81648,82192,81008,86240,96304,95280,91600,83008,91728,27216,81584,84832,595632,504736,
H,42208,54256,67168,66784,69936,83088,108896,80800,86800,65888,80464,70736,90032,68896,82176,74864,91216,83760,79680,82960,77344,109360,616928,497104,
I,37824,50240,61072,68480,66768,73184,66560,76288,106176,76592,71168,73216,74336,80416,74576,86112,83312,73408,77440,89920,83280,101696,561392,473680,
J,35280,50048,86256,61344,66272,73312,68656,74368,66192,72736,110048,60480,70208,65760,69280,70720,85696,76640,34432,80144,87408,79472,548864,468736,
K,57440,74752,63488,64432,63008,71328,70496,70176,66048,68160,72752,29760,78416,83472,84800,46272,85888,86016,89808,86448,103696,90048,535120,455472,
L,37520,49888,63280,65872,59344,60464,61728,56896,61536,66224,55120,60176,61344,73968,63232,78896,80816,83840,84896,88464,92976,89920,521296,440048,
M,34576,52080,63072,64048,66448,59408,67680,75264,62592,80896,63792,61520,78912,87008,70128,90880,101120,95904,104384,107024,102624,96192,540752,466416,
N,37760,49184,58960,55008,63136,66624,55232,60352,59632,49440,53968,67680,83168,73296,102192,89184,87104,102192,95104,102576,95168,101264,575472,447968,
O,35104,49728,43104,60096,75296,70048,84736,67856,80400,60000,80336,96688,97792,91680,85072,90832,89392,95136,93936,88576,97296,91136,554992,460272,
P,38976,33168,40384,43680,40464,42416,54064,64848,54704,53968,61536,65440,63792,54624,73200,70256,56272,66816,59200,60448,51376,55696,475152,422416,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
9,1,"=""H2060732""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 4:06:24 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
9,Jez US LUM 384 (cps),0,124,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
B,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
C,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
D,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
E,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
F,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
G,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
H,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
I,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
J,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
K,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
L,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
M,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
N,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
O,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,
P,0.61006379055,0.61006379055,,,,,,,,,,,,,,,,,,,,,0.61006379055,0.61006379055,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
9,1,"=""H2060732""",14.01,17.41,17.52,44.4,44.7,17.9,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,12/22/2022 4:06:24 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
9,Jez US LUM 384 (cps),0,124,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS)
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,37840,30080,28800,29728,32864,28976,29808,33872,29280,38336,30624,31696,32352,33680,32240,43024,44832,51392,38336,33024,30128,37936,505024,465024,
B,41296,39824,49120,50592,49616,44848,52352,49040,53872,47296,53040,56624,54384,59680,52496,58448,51936,50688,55488,56880,50240,59216,532544,490096,
C,35536,49648,56400,78000,57056,71152,73904,72928,81808,86672,66624,77040,71392,66720,91056,69792,63184,61536,61024,67136,69888,69472,510192,440320,
D,39248,52992,57920,65808,78672,71200,80848,73520,82832,81808,77184,83232,78368,66912,64176,67472,74224,64960,74272,66336,70224,75328,506352,454096,
E,36768,45296,76848,83744,82656,86576,96944,92128,96656,84864,91440,99024,79456,79504,90160,78976,77376,70032,76096,71648,70192,76672,594272,484368,
F,36736,52944,72224,91440,80448,112208,91504,97568,108304,100640,103504,100384,89280,98480,85792,92208,86784,78576,82256,77568,79040,82608,578800,503984,
G,36560,55184,66304,73952,73968,89008,85728,90672,89680,74240,82448,75360,83360,72528,85392,81392,84704,82864,76688,76832,82048,82576,554688,455024,
H,37056,52112,67152,71920,75712,64592,79056,94928,129488,81456,81920,78816,70592,67168,80208,81376,79472,79824,71200,105360,80144,106832,551232,463824,
I,41984,47824,74672,62448,81504,69344,71056,78720,71344,75024,65776,78752,82304,80208,86608,68672,84128,80784,73248,74992,86672,94480,513600,419024,
J,34608,54464,58144,60864,67568,65312,67824,60000,61840,67008,61824,94128,77248,83216,81456,75264,37168,78368,85584,83616,92064,86576,511968,449040,
K,35488,64928,71520,70416,84112,72816,79168,51920,24016,79920,69472,90976,86176,88544,104000,90528,92320,99200,94464,104800,97456,94288,465104,419280,
L,40224,66016,64192,68624,77936,71664,57664,55584,73232,77888,72720,84800,92400,89296,86720,91600,100640,114080,97584,94960,107008,103392,478656,443728,
M,41408,64560,72192,71600,85408,79888,77616,83808,81824,84128,88080,100800,109872,104720,115280,115376,104304,111776,101216,112688,103552,99824,541104,438544,
N,46896,64416,77456,80976,79776,79424,97872,78720,79936,87168,96768,97088,103840,104272,101408,107968,102272,97024,107328,100256,104144,102960,536912,492448,
O,46928,65968,95520,82784,95936,88832,89744,109184,96912,129984,107392,108528,111632,103904,114208,101840,119248,103952,97120,106144,103216,101536,568736,452224,
P,39216,50400,47440,56768,63408,57840,83648,75424,86400,95440,97840,96704,95664,67392,93952,94688,92848,45680,92048,93712,95008,95632,538224,445184,

Plate information 
Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,
10,1,"=""H2060734""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,12/22/2022 4:08:59 PM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
10,Jez US LUM 384 (cps),0,84,0.25,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,0.6541676134,0.6541676134,,,,,,,,,,,,,,,,,,,,,0.6541676134,0.6541676134,
B,0.6541676134,0.6541676134,,,,,,,,,,,,,,,,,,,,,0.6541676134,0.6541676134,
