,Unnamed: 0,Plate information ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
129,129,M,0.6090619716,0.6090619716,,,,,,,,,,,,,,,,,,,,,0.6090619716,0.6090619716
130,130,N,0.6090619716,0.6090619716,,,,,,,,,,,,,,,,,,,,,0.6090619716,0.6090619716
131,131,O,0.6090619716,0.6090619716,,,,,,,,,,,,,,,,,,,,,0.6090619716,0.6090619716
132,132,P,0.6090619716,0.6090619716,,,,,,,,,,,,,,,,,,,,,0.6090619716,0.6090619716
133,133,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
135,135,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
136,136,3,1,5037,14.01,17.92,17.92,55.7,55.4,18.41,18.51,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,5/26/2023 7:08:39 PM,,,,,,,,
137,137,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,Background information,,,,,,,,,,,,,,,,,,,,,,,,
139,139,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
140,140,3,Jez US LUM 384 (cps),0,552,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
141,141,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
143,143,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
144,144,A,-0.583853937792947,-0.3170066799714487,-0.23136508711826761,-0.32408728410497956,-0.14244811276114022,-0.15126274239676002,-0.29668004769695916,-0.3902692574347157,-0.17004801866939262,-0.40486397207729957,-0.5411294761164724,-0.3712913116618511,-0.6973362734296707,-0.2987994121995126,-0.1489988757690326,-0.3174883537220291,-0.5235965515953488,-0.320282061475395,-0.29643921082166913,-1.14235465159083,-0.44922612450574717,-0.2361336572490128,3.2041729388958773,2.740802790837608
145,145,B,-0.44469839125029215,-0.24465928263428455,-0.06340545029090935,-0.18541341131290498,-0.19962278695502436,-0.40009540194655435,-0.2345923012471557,-0.2521733931433374,-0.40202209694887564,-0.31300878784163216,-0.20048979970606892,-0.42451626110097657,-0.2674906184117917,-0.3345877718676305,-0.3134904615922124,-0.7553297929995416,-0.27717226079845614,-0.3819363015496761,-0.32100457210126543,-0.37345884353946246,-0.2844455344322191,-0.3417165433762193,3.408354441766875,2.8900253187673917
146,146,C,-0.4004325735719605,-0.0228485204920463,-0.1751537604255441,-0.17457575192484762,-0.24547812801027108,-0.32100457210126543,-0.6432924786145587,-0.320282061475395,-0.37538553854178375,-0.27317436866863953,-0.20915992721651477,-0.253040405894382,-0.29094813006505343,-0.5827460881666123,-0.36059815439896786,-0.28589055568396,-0.30607268583327546,-0.3167658430961587,-0.07327976217780605,-0.27823194304973287,-0.17919981993041872,-0.24138390113033828,3.6927346241094976,2.986793575258978
147,147,D,-0.3480746368838796,-0.2749083941707287,-0.22014208872974608,-0.03334900825469736,-0.3161878345954622,-0.25742363702466303,-0.19894844370421194,-0.35192802688852215,-0.1567538231533757,-0.6274454122204661,-0.28295234580542,-0.22741536236350893,-0.23512214237279414,-0.16094438478342457,-0.1520815877727467,-0.22948655949100435,-0.15665748840325974,-0.23006456799170066,-0.3932556346883137,-0.2504393676412483,-0.260361846903203,-0.24851267263892698,3.292945411127831,3.081875973623534
148,148,E,-0.2058845457125685,-0.36613740253064153,-0.19157883532033304,-0.2726445275430011,-0.28338585218094237,-0.5623231211420067,-0.16272657766057175,-0.05155627602663347,-0.2343032969968076,-0.1109948168482452,-0.10800843959464718,-0.23560381612337436,-0.20800391021512196,-0.2652267517840642,-0.046161530020133894,-0.25785714340018523,-0.21994941922951394,-0.1880144495660387,-0.23054624174228108,-0.33709247537064824,-0.4102105507087411,-0.23150958924344173,4.078796135199625,3.0049526756558564
149,149,F,-0.3545772325167139,-0.21180913284470654,-0.01846528936176541,-0.15193708564757258,-0.21233897397034482,-0.12655287899198955,-0.23964987562824913,-1.2203376318097843,-0.29046645631447304,-0.1598365351570898,-0.49561130668663217,-0.32948203011147914,-0.26763512053696586,-0.11701573873049916,0.015540877429205263,-0.4098252117082768,-0.3330945832408315,-0.23685616787488326,-0.2311242502429774,-0.11335501822608872,-0.3537583871407274,-0.4620868136462417,3.6239516125266276,3.0249903036799974
150,150,G,-0.25178805414287325,-0.20810024496523805,-0.987930047154779,0.06847682261798264,-0.19947828482985025,-0.09919380995902737,-0.2890696024377902,-0.7596648567547646,-0.2669126099110954,0.044682139339314794,-0.25294407114426604,-0.0016067080914541193,0.031291609073181785,-0.05868504753522219,-0.01827261986153325,-0.09302838595159914,-0.23565198349843242,-0.16542395066382154,-0.32938569536136303,-0.09981998583478173,-0.296294708696495,-0.37119497691173503,3.7332433865333026,3.0338531006906755
151,151,H,-0.2980287341985841,-0.09245037745090282,-0.17881448092995453,-0.15126274239676002,-0.22033475822997825,-0.47576634816272284,-0.2006824692063011,-0.09196870370032241,-0.1245298492395522,-0.2446111152592265,-0.3316495619890906,-0.4134377648376292,-0.29340466619301303,-0.1771286228029233,-0.1975034224524709,-0.22794520348914737,-0.08320224143976064,-0.2761607459222376,-0.27047699566538974,-0.12308482798781128,-0.22669285173763848,-0.7863977499119722,3.825002236018854,3.068918949732923
152,152,I,-0.3572746055199637,-0.033300840879639325,-0.027857927498081705,-0.03272283237894284,-0.3290485237359568,-0.3434987362533665,-0.0934618923271215,-0.15371927852471975,-0.245381793260155,-0.07144940192560083,-0.2953313611953343,0.12671117906314366,-0.21599969447475525,-1.1678351929965292,-0.05526516390610195,-0.23570015087349044,-0.3880535581820463,-0.27327070341875564,-0.34267989087738,-0.20940076409180497,-0.24133573375528022,-0.31671767572110066,3.6038658171274283,3.3131275412771464
153,153,J,-0.19634740545107823,-0.1059854098422098,-0.039996106012705826,-0.532844687606491,-0.3700389599103422,-0.2998109270757313,-0.369653620909878,-1.0983296707877888,-0.3226904302282966,-0.5070269745753857,-0.5079903220765464,-0.40255193807451395,-0.3088182262115833,-0.3680159301579048,-0.3833813228014172,-0.20549920671210434,-0.5146855872096129,-0.3384893292473311,-0.3592976352724011,-0.2953313611953343,-0.42957383548207,-0.48915687842885586,3.278687868110653,3.1416516860705515
154,154,K,-0.24186557488091867,-0.23343628424576301,0.09227150589665065,-0.23218393249425415,-0.24234724863149892,-0.39185878081163084,-0.15251509414826891,-0.22481432411037522,-0.13194762499848914,0.18248899938034496,0.17295185911885455,-0.20140497983217154,-0.5162269432114698,0.03562667282840478,0.0033545315395232473,-0.0884524853210861,-0.3108412559640207,-0.12096546348525783,-0.07400227280367651,-0.18618408931383346,-0.9902902485326225,-0.25718280014937284,3.2042692736459935,3.0412227090745545
155,155,L,-0.34292072775267,-0.24181740750586062,-0.1437004645126491,0.05571246822760415,-0.26431157165796154,-0.3350694456182109,0.08523906913817786,-0.20766673858971568,-0.7402534046063775,-0.06586198641886909,-0.3200412246001048,-0.11947227485845889,-0.299281085950093,0.025800528316566127,0.005136724416670426,-0.08474359744161762,-0.3134904615922124,-0.4762480219133031,-0.21229080659528676,-0.29725805619765566,-0.0583960432848741,-0.28155549192873713,3.030722221311903,2.958711995600145
156,156,M,-0.29566853282074046,-0.30178578945311063,0.03996173658362763,-0.1483245325182202,-0.18685843256464588,-0.33078254923804606,-0.11060947784778088,-0.013359547605613925,-0.4110293960847276,-0.212531643470577,-0.24716398613730217,-0.23102791549286134,-1.1552153407313246,-0.1673024782910848,-0.5906937050511877,-0.21734838097638023,-0.299425588075267,-0.19475788207416309,-0.21773371997684454,-0.3179700274726094,-0.9005544287995085,-0.2232248007334602,3.219104825163867,3.619327544521057
157,157,N,-0.4196513562201154,-0.2629628851563367,-0.20313900533426069,-0.1771286228029233,-1.0707779322545943,-0.16166689540929502,-0.19032648356882415,-0.3111302602143689,-0.3597311416479233,0.008556608045790665,-0.2891659371879061,-0.35067567513701325,-0.3295783648615952,0.046897838591984334,-0.9908682570333189,-0.40818752095630373,-0.48891604155356566,-0.12486702086495846,-0.17202288104677196,-0.08941583282224674,-0.15078106864617977,-0.17553909942600826,3.294727604004978,2.817581586680111
158,158,O,-0.3917624460615148,-0.39330380206337173,-0.7588460113787778,-1.1560341861073111,-0.44344603949878325,-0.1729862285479326,-0.32452079048050175,-1.0595549338660728,-0.990964591783435,-0.8929439835403395,-0.23203943036908,-0.44614341250203304,-1.0064744865521214,-0.16157056065917894,-0.9449647486030142,-0.19957461957996633,-0.17433491504955742,-0.17866997880478042,-0.17250455479735222,-0.09582209370496501,-0.30284547170438736,-0.2827115089301298,2.9348209775713614,2.6983673334114813
159,159,P,-0.3730735045389983,-0.1362345213786541,-0.21392849734726,-0.34378774050371463,-0.4514899911334746,-0.5683440430242607,-0.3143093069681989,-0.35688926651949937,-0.423649248349932,-0.2645042411581937,-0.28800992018651345,-0.4214335490972626,-0.19706991607694868,-0.3653667245297131,-0.39484515806522874,-0.38333315542635915,-0.40486397207729957,-0.1631600840360941,-0.2711513389162022,-0.2331472799954148,-0.3628138536516374,-0.2844455344322191,3.3124531980263336,2.869939523368192
160,160,,,,,,,,,,,,,,,,,,,,,,,,,
161,161,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
162,162,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
163,163,4,1,5038,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,5/26/2023 7:10:15 PM,,,,,,,,,,,,,
164,164,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,Background information,,,,,,,,,,,,,,,,,,,,,,,,
166,166,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
167,167,4,Jez US LUM 384 (cps),0,432,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
168,168,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
170,170,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
171,171,A,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
172,172,B,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
173,173,C,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
174,174,D,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
175,175,E,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
176,176,F,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
177,177,G,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
178,178,H,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
179,179,I,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
180,180,J,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
181,181,K,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
182,182,L,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
183,183,M,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
184,184,N,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
185,185,O,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
186,186,P,0.71626780059,0.71626780059,,,,,,,,,,,,,,,,,,,,,0.71626780059,0.71626780059
187,187,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
189,189,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
190,190,4,1,5038,14.01,17.9,18.02,55.4,55.5,18.39,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,5/26/2023 7:10:15 PM,,,,,,,,
191,191,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,Background information,,,,,,,,,,,,,,,,,,,,,,,,
193,193,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
194,194,4,Jez US LUM 384 (cps),0,432,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
195,195,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
197,197,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
198,198,A,-0.39261645797832656,-0.28074102560087677,-0.22684174014879735,-0.6203382917007172,-0.40950631265338877,-0.34485893786263333,-0.31653269256119665,-0.42745509238644863,-0.4816191091030275,-0.43026124379014236,-0.2697811512506012,-0.011138705834679675,-0.24468462737605734,-0.32542766304837684,-0.10342402463917325,-0.2457964986869548,-0.3221449953685841,-0.2906419748931546,-0.09405253787589432,-0.11390738271334977,-0.2853473496031665,-0.2852414570973666,3.449428383701581,2.7063277242517425
199,199,B,-0.33432263353555686,-0.3807564973287531,-0.23414832304898087,-0.32172142534538517,-0.20688100280554186,-0.2840236932806694,-0.2706812375498992,-0.26782213989330556,-0.22175889987040862,-0.2515676402530419,-1.0288186328233035,-0.34162921643574057,-0.23817223826937192,-0.3945225230827223,-0.15779982636735174,-0.41638932553037333,-0.39251056547252683,-0.370908494289375,-1.032207193008896,-0.5389599009935993,-0.3394054738139455,-0.39409895305952314,3.1145962803627296,2.8905277380904306
200,200,C,-0.49845601752518975,-0.24320213229486073,-0.3926694042312263,-0.44217415069261573,-0.7498448262938275,-0.3297692557861671,-0.11337792018435108,-0.38578639135424175,-0.28481788707416766,-0.33877011877914687,0.025500101172038405,-0.1568467938151538,-0.3003840854267328,-0.11851370671563961,-0.5308061780470175,-0.3027666668072275,-0.40489998865109905,-0.4060648062148965,-0.22318844869870544,-0.13789203527699617,-0.31187342230600706,-0.2198528347660129,3.3969057008248984,3.0263878230315266
201,201,D,-0.35248319828021624,-0.3368640536747512,-0.40092901968360795,-0.2355778718772777,-0.38663353140063994,-0.3993406320966114,-0.28375896201616996,-0.37514419452136555,-0.31674447757279617,-0.3274925669114721,-0.09437021539329353,-0.12322592322372905,-0.3415233239299408,-0.4559931226994848,-0.18607312541588847,-0.28338833824587084,-0.6027601357379565,-0.2515676402530419,-0.7627107657484988,-0.3096496796842121,-0.31362064865170325,-0.38298023995054803,4.044120696273051,3.02029900394804
202,202,E,-0.38658058514774,-0.13328571127470648,-0.22779477270099513,-1.0566683618486414,-0.4127360340802816,-0.3944166305769225,-0.09569387171579062,-0.2868298446843631,-0.1538818036527604,-0.3547069409020113,-0.1090892736994606,-0.07091502535864597,-0.22387674998640394,-0.14657522075257673,-0.3413644851712411,-0.31033798097191045,-0.9128133927196631,-0.2416137447078642,-0.42539018852335325,-0.17633101488231023,-0.18294929649479538,-0.13132669991741083,3.3302993146768474,3.0184458850965448
203,203,F,-0.3622782550666944,-0.2102166167382344,-0.33405790227105747,-0.04385949012680657,-0.30329612933622624,-0.3456001854032317,-0.10511830473196948,-1.0861064784609755,-0.2143464244644252,-0.30673763577471863,-0.15425242742305956,-0.21085197177303297,-0.30816718460301534,-0.19110301944137725,-0.04333002759780774,-0.2648571497309123,-0.2807939718537766,-0.2844472633038685,-0.2901125123641557,-0.25834476062422673,-0.11687237287574316,-0.19750951604226294,3.3740329195721492,3.1265621335181026
204,204,G,-0.4751596662492419,-0.2693046349745023,-0.25050871519504436,-0.21837033968481626,-0.19385622459217103,-0.14053934792199035,-0.26522777350121146,-0.15419948117015975,-0.3306163958325652,-0.18782035176158451,-0.2969425789882405,-0.2635334934084152,-0.21672900584491983,-0.3220920491156843,-0.18009019883820188,-0.02686374294594448,-0.3936753830363242,-0.19809192482416157,-0.19200310574067525,-0.11819602919824025,-0.25808002935972746,-0.23271877422068418,3.3825043200361304,3.0984476732282658
205,205,H,-0.3865276388948401,-0.39510493186462087,-0.22985967656409054,-0.123649493246928,-0.3336343322478585,-0.19740362353646304,-0.1333916037805062,-1.1283575882750811,-0.35385980085561325,-0.33474620355875595,-0.2383310770280716,-1.147630024330638,-0.41638932553037333,-0.1925855145225739,-0.10813624114726282,-0.19893906487055962,-0.27168721635499693,-0.24235499224846252,-0.260515556993122,-0.12089628809613423,-0.18962052436018048,-0.24351980981225993,3.464571012030947,3.119520281882419
206,206,I,-0.3431646577698371,-0.23457189307217996,-0.39997598713141,-0.3200800915054887,-0.4233782309131578,-0.04195342502241071,-0.2285889664944934,-0.21000483172663492,-0.3442235828278348,-0.3841980037672454,-0.3600015661919995,-0.9576588689258628,-0.2214412223530094,-0.28868296353585904,-0.2699399900093009,-0.19475631089146903,-0.2625804608562173,-0.22504156755020135,-0.03104649692503522,-0.2470672087565521,-0.24897327386094784,-0.11856665296853941,3.3369705425422325,3.1124784302467345
207,207,J,-0.42396063969505643,-0.412100679045483,-0.3232568666794817,-1.0837768433333808,-0.48929631577351035,-0.1659006030610335,-0.20608680901204374,-0.25580334048503245,-0.3346403110529562,-0.3102320884661107,-0.33008693330356637,-1.1622961363839053,-0.26829865616940457,-0.09871180813108381,-0.16759488315382975,-0.27327560394199346,-0.30424916188842416,-0.09802350684338544,-0.3714379568183738,-0.08378096481331726,-0.39521082437042077,-0.26840454867520436,3.4082361989454726,3.1369925453393797
208,208,K,-0.3369699461805509,-0.1540406424114601,-0.32728078189987264,-0.3117145835473075,-0.27841139047328195,-0.21858212469641575,-0.20206289379165268,-0.14387496185468276,-0.24214320723686306,-0.1839552752998931,-0.18930284684278129,-0.2397076796034685,-0.22419442750380317,-0.22938316028799163,-0.3105497659835101,-0.22758298768939567,-0.2134463381651272,-0.23594849564757686,-0.1944386333740698,-0.10596544477836768,-0.2240355887451035,-0.27179310886079666,3.5062926593160535,3.1457816233207594
209,209,L,-0.27099891506729856,-0.30424916188842416,-0.2933422337910485,-0.3940460068066234,-0.4467275284420055,-0.32722783564697283,-0.3005958704383324,-0.42004261698046524,-0.34766508926632705,-0.5526729804946686,-0.26363938591421493,-0.13842149780599503,-0.26062144949892174,-0.4436566457738123,-0.34771803551922703,-0.08033945837482497,-0.3269631043824734,-0.18792624426738425,-0.1845906303346917,-0.307425937062417,-0.29477178261934533,-0.41342433536797996,3.363443668992173,3.169660383378606
210,210,M,-0.302978451818827,-0.2645924184664129,-0.35317149956791477,-0.28333539199297086,-0.30811423835011553,-0.03327023954683016,-0.018339396229063606,-0.17378959474311595,-0.2139228544412261,-0.45954052164377684,-0.14339844557858386,-0.1042182184326715,-0.3747735707510664,-0.24743783252685125,-0.1819962639425976,-0.00737952187878803,-0.20428663641344777,-0.11507220027714718,-1.0467144663034638,-0.3533303383266144,-0.18586134040428898,-0.3524302520273164,3.448793028666782,3.17686107377299
211,211,N,-0.5070333104949706,-0.2515676402530419,-0.16759488315382975,-0.2884711785242594,-0.7441795772335402,-0.31002030345451126,-0.1564232237919547,-0.27576407782828777,-0.3682082353914812,-0.07705679069503223,-0.11126007006835574,-0.4714004822933504,-0.27396390522969194,-0.1932738158102724,-0.13381517380370533,-0.14032756291039072,-0.1538288573998606,-0.1711422820981219,-0.2732226576890935,-1.0075342391575512,-0.355765865960009,-0.2928657175149496,3.4393156493977033,3.16362451054802
212,212,O,-0.35433631713171215,-0.316850370078596,-0.24399632608835897,-0.304778624417423,-0.26030377198152244,-0.2052926152185455,-0.1547289436991586,-0.26708089235270727,-0.3456531316561316,-0.3381347637443483,-0.5993186292994642,-0.13895096033499385,-0.2475966712855508,-0.21635838207462066,-0.07456831680873786,-0.08176900720312165,-0.3792210559946564,-0.24066071215566642,0.025129477401739247,-0.23075976286338853,-0.3045138931529236,-0.2039689588960484,3.4110952966020665,3.058526198541755
213,213,P,-0.40495293490399903,-0.5619915210050477,-0.3390348500436463,-0.29058902864025477,-0.2094224229447363,-0.08679890122861045,-0.08870496633300616,-0.3120322610647067,-0.3364404836515522,-0.47182405231654934,-0.31764456387209417,-0.07065029409414654,-0.20936947669183636,-0.2471201550094519,-0.30281961306012734,-0.41337138911508015,-0.04751278157689833,-0.1358800776668007,-0.05031893298059205,-0.22557103007920004,-0.1526640398360632,-0.1932738158102724,3.473677767529727,3.094370811754975
214,214,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
216,216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
217,217,5,1,5039,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,5/26/2023 7:11:51 PM,,,,,,,,,,,,,
218,218,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,Background information,,,,,,,,,,,,,,,,,,,,,,,,
220,220,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
221,221,5,Jez US LUM 384 (cps),0,512,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
222,222,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
224,224,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
225,225,A,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
226,226,B,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
227,227,C,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
228,228,D,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
229,229,E,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
230,230,F,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
231,231,G,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
232,232,H,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
233,233,I,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
234,234,J,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
235,235,K,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
236,236,L,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
237,237,M,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
238,238,N,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
239,239,O,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
240,240,P,0.59755765658,0.59755765658,,,,,,,,,,,,,,,,,,,,,0.59755765658,0.59755765658
241,241,,,,,,,,,,,,,,,,,,,,,,,,,
242,242,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
243,243,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
244,244,5,1,5039,14.01,18.02,18.02,55.5,55.5,18.41,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,5/26/2023 7:11:51 PM,,,,,,,,
245,245,,,,,,,,,,,,,,,,,,,,,,,,,
246,246,Background information,,,,,,,,,,,,,,,,,,,,,,,,
247,247,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
248,248,5,Jez US LUM 384 (cps),0,512,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
249,249,,,,,,,,,,,,,,,,,,,,,,,,,
250,250,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
251,251,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
252,252,A,-0.3483066506468054,-0.32156625196521665,-0.33400575831284884,-0.553376906749923,-0.46339478419150393,-0.5557376889764809,-0.35134842774640884,-0.4200381106076037,-0.4056464189572411,-0.3433580879026744,-0.3695536906858266,-0.4110035786251993,-0.47801347413288175,-0.24475003028567827,-0.20847570338145172,-0.29550684815667344,-0.5869272541619673,-0.5329924602167594,-0.37972321412330695,-0.40532862134981973,-0.6724602102164888,-0.5860192609979066,2.6390816584294283,2.4987059152656377
253,253,B,-0.747732843517124,-0.43365800806851473,-0.5167393825800722,-0.34517407423079577,-0.2804341616332653,-0.22168700391853555,-0.15612989747335024,-0.15839988038350206,-0.18041871461197492,-0.31003473878164534,-0.45726583033409385,-0.2756671975219464,-0.313439713146873,-0.15267952344991947,-0.6724148105582858,-0.2138328630494101,-0.42662106104704406,-0.34916924415266315,-0.3824925932736922,-0.3228828420531047,-0.4319782207150023,-0.4895903869746562,3.05694011253018,2.7738278439760413
254,254,C,-0.9295130749620836,-0.2763027927367888,-0.2778463811156921,-0.39488669996312126,-0.4056010192990379,-0.10982224610625255,-0.10146870899689382,-0.21424145997323743,-1.1582365529889835,-0.3584307744260826,-0.18105430982681744,-0.29064908472894846,-0.8306326193958693,-0.07186813184851373,-0.01557255567674806,-0.28542812403559936,-0.2674498593871967,-0.36850949854715687,-0.13733443897729292,-0.33713833472885824,-0.39851867261936413,-0.2865177158324722,4.064540126688381,3.0494945685848815
