,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
146,C,0.5240572651464837,0.4899638403069884,0.5269721791749686,1.0,0.5647553686074829,0.5501070031731975,0.05169360194819571,0.6104715519149878,0.6037192827097632,0.5360121024278651,0.027119769758689394,0.5327651095860084,0.596487344107446,0.013541436056379603,0.5738321895063095,0.5352372518633312,0.058482768799350604,0.5790716552283964,0.6278872407940373,0.5005903623348831,0.4700022138587558,0.5782599070179323,0.637738912257398,0.6301010995498487
147,D,0.5818389786731607,0.5620249428086488,0.5604383440336507,0.5579293041103978,0.46941185152387277,0.5559368312301675,0.6092170319533614,0.6138661353405652,0.5786657811231644,0.11050844956091802,0.5318426684377536,0.5886281455243155,0.4800014759058372,0.008043686812781345,0.024278651022064793,0.5949745406243082,0.6089956460777802,0.5861560032469928,0.029222935576710206,0.4797062947383957,0.48132979115932406,0.5006641576267434,0.6771824957567707,0.6853737731532729
148,E,0.5631687698324847,0.5049442845546455,0.5475241679580842,0.6025016603940668,0.5049442845546455,0.40985905099254666,0.6091801343074312,0.3574274961257472,0.619659065751605,0.6094384178289425,0.5896612796103609,0.570437606080732,0.59338794184931,0.017673972400560845,0.6006936757434875,0.5958600841266327,0.6146409859050993,0.6280717290236882,0.5651243450667848,0.5179322559220721,0.45590731311342336,0.49173492731163754,0.6355250535015866,0.6418714486015792
149,F,0.5501070031731975,0.5419895210685558,0.5271935650505498,0.5364917718249576,0.028042210906944136,0.5900671537155929,0.5529481219098221,0.036049000073795294,0.5765626153051435,0.6223525939045089,0.4011881041989521,0.5803999704818833,0.44096376651169655,0.5965611393993063,0.6010257545568592,0.8397166260792561,0.6551177034905173,0.5380045753080953,0.4588591247878385,0.05032838904877869,0.44133274297099845,0.5632425651243451,0.5352741495092613,0.6385506604678621
150,G,0.5431333480923917,0.5635008486458564,0.48690133569478267,0.5427643716330898,0.5844956091801343,0.5948638476865176,0.5346099918825179,0.2895727252601284,0.6123902295033576,0.6499151354143605,0.3733303815216589,0.601763707475463,0.36923474282340785,0.5162349642092835,0.5855656409121098,0.6110619142498709,0.5905837207586156,0.6068924802597594,0.5119179396354513,0.5463803409342484,0.4985978894546528,0.6067448896760387,0.6428307873957642,0.6284776031289204
151,H,0.6161537893882371,0.5488155855656409,0.5274149509261309,0.044277175116227585,0.5724669766068925,0.27599439155781863,0.6021695815806951,0.589698177256291,0.610692937790569,0.022802745184857205,0.6171869234742824,0.5526160430964504,0.6168917423068409,0.6186259316655598,0.5655302191720168,0.5739797800900303,0.6229429562393919,0.5924286030551251,0.5169729171278873,0.6220205150911372,0.539111504686001,0.5928344771603572,0.6412072909748358,0.6784739133643274
152,I,0.6326470371190318,0.5444985609918087,0.5616559663493469,0.46498413401225,0.6250461220574127,0.5644601874400413,0.5853811526824588,0.5882222714190835,0.04420337982436721,0.5942734853516346,0.569662755516198,0.524131060438344,0.5702900154970113,0.02346690281160062,0.776843037414213,0.023097926352298723,0.5776695446830492,0.31108405283742896,0.5073426315401077,0.635598848793447,0.5608442181388827,0.5661205815068998,0.6510589624381965,0.6771455981108405
153,J,0.536381078887167,0.5642388015644602,0.41960002951811676,0.02542247804590067,0.5301822743708952,0.5682606449708508,0.18493100140211055,0.027341155634270534,0.012250018448822965,0.5760460482621209,0.5569699653162128,0.5933141465574496,0.59921776990628,0.55254224780459,0.5529112242638919,0.5520625784074976,0.5836838609696702,0.2143753228544019,0.5564533982731902,0.4307800162349642,0.39432514205593683,0.4778983100878164,0.6474429931370379,0.6080363072835953
154,K,0.5114013725924286,0.5680392590952698,0.5727990554202642,0.4864585639436204,0.5231348239982289,0.5874474208545495,0.4008560253855804,0.47409785255700687,0.6016899121836027,0.3305291122426389,0.39609622906058595,0.5770791823481662,0.46882148918898975,0.5315474872703122,0.5677809755737584,0.5287801638255479,0.014832853663936241,0.4689321821267803,0.4204486753745111,0.5154601136447494,0.3267286547118294,0.5126558925540551,0.6454136226108774,0.6071507637812708
155,L,0.5617666592871374,0.5730204412958453,0.5657885026935282,0.5918013430743119,0.536196590657516,0.4681573315622463,0.5452365139104125,0.550180798465058,0.011290679654638034,0.5833886798022286,0.022987233414508153,0.5426167810493691,0.3293483875728728,0.46166334587853297,0.4252453693454358,0.48627407571396947,0.5317319754999631,0.19563131872186554,0.007637812707549259,0.3775736108036307,0.019887831156372222,0.5331709836912405,0.5960076747103534,0.5879270902516419
156,M,0.5525053501586599,0.562467714559811,0.5562689100435392,0.41107667330824293,0.5207733746586968,0.597852557006863,0.5875212161464098,0.4968268024500037,0.024241753376134604,0.341044941332743,0.5447568445133201,0.515755294812191,0.010405136152313482,0.5054977492435982,0.3473175411408752,0.49752785772267727,0.4207807541878828,0.5245369345435761,0.46568518928492364,0.47701276658549185,0.5228396428307874,0.4489705556785477,0.6216146409859051,0.5792561434580473
157,N,0.528411187366246,0.5929451700981477,0.526455612131946,0.580547561065604,0.04804073500110693,0.5951590288539591,0.418677588369862,0.5808796398789757,0.017489484170909897,0.52335620987381,0.5273780532802007,0.535421740092982,0.47439303372444835,0.501365212899417,0.02970260497380267,0.5146483654342853,0.5183381300273042,0.5610287063685336,0.4900007379529186,0.5026197328610434,0.5223968710796251,0.5192236735296288,0.6045310309202273,0.5814331045679285
158,O,0.5692199837650358,0.5872629326248985,0.0,0.4244336211349716,0.5341303224854255,0.428603055125083,0.05626891004353922,0.39598553612279536,0.6051213932551103,0.4119622168105675,0.02003542174009298,0.4726219467197993,0.09711460408825917,0.5104789314441739,0.5099992620470813,0.5021031658180208,0.4798538853221164,0.4790421371116523,0.4776031289203749,0.4739871596192163,0.23695668216367796,0.38141096598037044,0.5811748210464173,0.5632056674784148
159,P,0.5266401003615969,0.5769315917644454,0.5015128034831378,0.5163825547930042,0.5021031658180208,0.02420485573020441,0.5177846653383514,0.48955796620175634,0.36296214301527563,0.48679064275699213,0.4641723858017858,0.5252379898162497,0.36945612869898903,0.49741716478488673,0.5205888864290458,0.5275256438639215,0.33990111430890707,0.42155560475241677,0.43373182790937936,0.4483801933436647,0.42310530588148476,0.5092982067744078,0.55837207586156,0.5697734484539886
160,,,,,,,,,,,,,,,,,,,,,,,,,
161,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
162,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
163,4,1,5038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:35,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,
165,Background information,,,,,,,,,,,,,,,,,,,,,,,,
166,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
167,4,Jez US LUM 384 (cps),0,396,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,
169,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
170,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
171,A,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
172,B,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
173,C,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
174,D,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
175,E,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
176,F,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
177,G,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
178,H,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
179,I,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
180,J,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
181,K,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
182,L,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
183,M,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
184,N,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
185,O,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
186,P,-1.484994721,-1.484994721,,,,,,,,,,,,,,,,,,,,,-1.484994721,-1.484994721
187,,,,,,,,,,,,,,,,,,,,,,,,,
188,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
189,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
190,4,1,5038,14.01,17.92,17.92,34.3,34.3,18.31,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:35,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,
192,Background information,,,,,,,,,,,,,,,,,,,,,,,,
193,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
194,4,Jez US LUM 384 (cps),0,396,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,
196,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
197,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
198,A,0.6325542379990087,0.5747512105845122,0.5561444313112441,0.49559614138101954,0.6315628932016624,0.6120791550692035,0.5569070042322797,0.49185953406794525,0.04514431692530598,0.018606779273268006,0.016929118846989742,0.00968467609715179,0.5474129713653868,0.5598429099782667,0.45460784687535744,0.5177107560910512,0.25656765928241887,0.5420749609181378,0.44549510046898233,0.5423418614405002,0.5800892210317612,0.5536660693178785,0.6915011247950585,0.7478552636595874
199,B,0.6365958744804971,0.5569070042322797,0.6038814961680711,0.5946543638235406,0.48129789911160253,0.6359095588515652,0.6040340107522781,0.6151675753993976,0.022495901170549434,0.00793075837876997,0.021885842833720973,0.008578945361650207,0.025774964731002402,0.5813474663514698,0.5742555381858391,0.6091813779692683,0.5277767186487208,0.5804705074922789,0.02962595798223205,0.7479696495977428,0.015670873527281047,0.5656003355320852,0.695733404506806,0.717771761924734
200,C,0.6570709574103024,0.6390742364738629,0.6117741259007893,0.597170854462958,0.5711289892095932,0.030769817363785413,0.5882868799328936,0.4201395508445495,0.6171121363480383,0.010485377664239143,0.009913447973462462,0.008883974530064438,0.012391809966828078,0.582529454379075,0.5676211537728295,0.3465893926106684,0.641628855759332,0.016090288633850612,0.49628245700995155,0.021923971479772753,0.5805467647843825,0.5840546002211462,0.7117093072025013,0.728295268235025
201,D,0.632134822892439,0.5994967018721166,0.09459717085446295,0.6195142410493003,0.6684714225797842,0.6346131848858048,0.609753307660045,0.5773820871620848,0.6136805582033782,0.06523811339459336,0.004041636481488542,0.005414267739352575,0.010218477141876693,0.5053952034163267,0.5679261829412438,0.5803942502001754,0.5718915621306288,0.5965607961261296,0.08735272810462501,0.5540092271323446,0.542379990086552,0.5896595111907577,0.691768025317421,0.7387043886071606
202,E,0.6476150531894612,0.6234033629465817,0.6502078011209822,0.619056697296679,0.5764669996568422,0.5903839554657414,0.6227170473176498,0.014221984977313456,0.637320318755481,0.5956457086208868,0.0004956723986731231,0.00907461776032333,0.059480687840774774,0.6101727227666146,0.583558927822473,0.011324207877378274,0.007282571395889732,0.6759827658519846,0.5455065390627979,0.5845121439737675,0.2542036832272086,0.32676249666374346,0.7156746863918863,0.7359591260914325
203,F,0.6426964578487818,0.6403324817935715,0.6115072253784268,0.5506157776337363,0.6148625462309834,0.6748389064704312,0.6186372821901094,0.002440233347313837,0.5260609295763907,0.6098676935982004,0.015213329774659702,0.0105616349563427,0.4297479696495977,0.3296221451176269,0.587714950242117,0.5780684027910169,0.4675715865329622,0.5996110878102718,0.5344111030617302,0.5346780035840927,0.5609105120677165,0.5727303923437679,0.706409425401304,0.7323750333625653
204,G,0.633698097380562,0.6038052388759675,0.654211308956419,0.5428756624852251,0.053494490410645516,0.5957600945590422,0.6367865177107561,0.5993441872879094,0.4654363823540626,0.01639531780226484,0.49117321843901324,0.02348724596789568,0.6271399702596561,0.2619819270217715,0.5498532047127006,0.5707477027490754,0.5713577610859039,0.60750371754299,0.5651809204255157,0.5284630342776528,0.5322377702367789,0.49330842261791286,0.7497616959621763,0.7470926907385519
205,H,0.643878445876387,0.5704045449346093,0.595111907576162,0.5984290997826667,0.6216113165821482,0.634384413009494,0.6388073359515004,0.0,0.6319441796621802,0.35985816143668736,0.5794410340488809,0.0001143859381553361,0.16570709574103024,0.6048728409654173,0.59614138101956,0.5415792885194647,0.15243832691501125,0.566858580851794,0.016280931864109505,0.014145727685209898,0.5208373050672971,0.5561063026651923,0.7178861478628894,0.7274945666679377
206,I,0.6634003126548976,0.5426468906089145,0.10439623288977008,0.6385023067830862,0.5656765928241888,0.5248408129027339,0.6153200899836047,0.5732641933884928,0.5265566019750638,0.608380676402181,0.5639608037518588,0.2466923399550082,0.5573264193388493,0.5896595111907577,0.5781065314370687,0.5457353109391085,0.6062073435772296,0.5544286422389141,0.49517672627445,0.8203378198040188,0.4975025736836085,0.5466503984443513,0.6739619476112403,0.7347390094177756
207,J,0.6693102527929233,0.5890113242078774,0.5851603309566478,0.5963320242498189,0.6298852327753841,0.5505776489876845,0.4512143973767492,0.5785259465436382,0.6218400884584588,0.5856941320013727,0.5984672284287185,0.00911274640637511,0.5729972928661303,0.5565638464178138,0.5753612689213407,0.5368894650550959,0.579593548633088,0.5303694665802418,0.472261409997331,0.5390627978800473,0.499142105463835,0.5206847904830899,0.6709497845731498,0.7038929347618866
208,K,0.6687001944560949,0.48522514965493574,0.6067030159759027,0.5885156518092043,0.5994585732260648,0.5871048919052885,0.5838258283448354,0.5741030236016319,0.6150531894612422,1.0,0.6083044191100774,0.5674686391886224,0.013993213101002783,0.49757883097571204,0.5147748503450642,0.5139360201319251,0.558927822473024,0.5461547260456782,0.539787242155031,0.5602623250848362,0.5232775384146109,0.4941091241850002,0.6845617112136348,0.7104129332367408
209,L,0.647500667251306,0.4946810538757769,0.6086475769245434,0.4919739200061006,0.560300453730888,0.5902314408815343,0.5906889846341556,0.5771533152857742,0.6021275784496892,0.4011133564647119,0.5736836084950624,0.5307126243947078,0.5785259465436382,0.5334578869104358,0.5242307545659054,0.5336485301406947,0.5677355397109849,0.5418080603957753,0.5360506348419568,0.4818317001563274,0.5033743851755824,0.5179395279673619,0.6744194913638617,0.705723109772372
210,M,0.6103252373508217,0.5139360201319251,0.5638464178137035,0.5696419720135738,0.5963320242498189,0.5922141304762268,0.018454264689060893,0.579593548633088,0.5671636100202082,0.5347923895222481,0.5623212719716323,0.5161093529568765,0.5714721470240591,0.4867884241430587,0.010104091203721357,0.009799062035307126,0.023105959507377892,0.5425325046707591,0.039501277309642736,0.5413886452892058,0.014145727685209898,0.5194646738094331,0.6418576276356427,0.6851336409044115
211,N,0.6178747092690738,0.5282342624013421,0.5659053647004995,0.5830251267777481,0.5794410340488809,0.5930148320433142,0.5581271209059366,0.12117283715255271,0.5570976474625386,0.048880924238380294,0.48324246006024324,0.0035078354367636404,0.5315133259617951,0.4459526442216037,0.5132115758569413,0.43657299729286614,0.5198459602699508,0.5267853738513746,0.5054714607084303,0.013459412056277882,0.4947573111678804,0.3986349944713463,0.6630190261943798,0.710031646776223
212,O,0.6129561139283944,0.5453540244785907,0.5441720364509857,0.5774202158081366,0.09692301826362146,0.5105806992793686,0.5266328592671674,0.5455065390627979,0.5517596370152896,0.5162237388950318,0.505852747168948,0.012239295382620963,0.4050787356540969,0.453654630724063,0.4149921836275594,0.4742059709459717,0.5007435085980096,0.3795325427994052,0.4801159110839974,0.48602585122202313,0.4763793037709231,0.5469935562588173,0.6396080375185877,0.7050749227894918
213,P,0.6157013764441225,0.53204712700652,0.6001830175010485,0.026194379837571967,0.5585846646585579,0.5602623250848362,0.5797079345712434,0.5748655965226674,0.5603767110229916,0.46200480420940254,0.5210279482975559,0.4778281923208907,0.5124871315819576,0.4600983719068136,0.44309299576772027,0.2750600526175315,0.4058413085751325,0.4796202386853243,0.5074541503031227,0.4608609448278492,0.4888473710298547,0.4965874861783658,0.6358333015594616,0.7025584321500743
214,,,,,,,,,,,,,,,,,,,,,,,,,
215,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
217,5,1,5039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:37,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,
219,Background information,,,,,,,,,,,,,,,,,,,,,,,,
220,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
221,5,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,
223,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
224,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
225,A,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
226,B,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
227,C,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
228,D,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
229,E,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
230,F,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
231,G,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
232,H,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
233,I,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
234,J,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
235,K,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
236,L,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
237,M,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
238,N,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
239,O,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
240,P,-6.799850278,-6.799850278,,,,,,,,,,,,,,,,,,,,,-6.799850278,-6.799850278
241,,,,,,,,,,,,,,,,,,,,,,,,,
242,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
243,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
244,5,1,5039,14.01,17.9,17.82,34.3,34.3,18.29,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:37,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,,,,,
246,Background information,,,,,,,,,,,,,,,,,,,,,,,,
247,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
248,5,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,
250,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
251,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
252,A,0.8845137420718816,0.712262156448203,0.6006342494714588,0.7050739957716702,0.7706659619450317,0.7655919661733616,0.6347780126849895,0.772093023255814,0.822568710359408,0.6902219873150106,0.7567653276955603,0.7285412262156448,0.7632663847780127,0.773414376321353,0.5592494714587738,0.7321881606765328,0.03409090909090909,0.5043340380549682,0.8136892177589852,0.7548625792811839,0.6458245243128964,0.02135306553911205,1.0,0.89053911205074
253,B,0.8436575052854123,0.7767970401691332,0.7246828752642707,0.6188160676532769,0.8568181818181818,0.7298097251585624,0.7075581395348837,0.794661733615222,0.7506342494714587,0.8114693446088795,0.6765327695560254,0.7384249471458774,0.7285940803382663,0.6758456659619451,0.04445031712473573,0.9488900634249472,0.7270084566596194,0.7895877378435519,0.7469873150105708,0.7959302325581395,0.7468287526427061,0.727906976744186,0.9327167019027485,0.961522198731501
254,C,0.8775898520084566,0.8206131078224101,0.7215644820295983,0.7410676532769556,0.7748942917547569,0.8582452431289641,0.7056025369978859,0.02536997885835095,0.2835095137420719,0.7391649048625792,0.6168076109936576,0.7620507399577167,0.024471458773784354,0.017494714587737843,0.7493128964059197,0.7384778012684989,0.8325581395348837,0.749154334038055,0.7785412262156448,0.7190274841437632,0.6500528541226216,0.7556025369978858,0.9308668076109936,0.9456659619450317
255,D,0.850845665961945,0.7382663847780127,0.7536469344608879,0.8206131078224101,0.935676532769556,0.7988900634249472,0.7976744186046512,0.7896405919661733,0.6793340380549683,0.8095137420718816,0.743446088794926,0.7761099365750529,0.8271670190274841,0.7761627906976745,0.7661733615221987,0.5792283298097252,0.7991543340380549,0.4991014799154334,0.07869978858350951,0.025317124735729387,0.6877906976744186,0.7647463002114165,0.9128435517970401,0.9413319238900634
256,E,0.7968287526427061,0.7413319238900634,0.7622093023255814,0.7896934460887949,0.7537526427061311,0.7547040169133192,0.015116279069767442,0.8428646934460888,0.6899048625792812,0.7552325581395349,0.763477801268499,0.765169133192389,0.004545454545454545,0.8174418604651162,0.0410676532769556,0.7835095137420719,0.8355179704016913,0.7405919661733615,0.7146934460887949,0.6382135306553911,0.6739429175475687,0.7482558139534884,0.9790697674418605,0.9617336152219873
257,F,0.852906976744186,0.7231501057082452,0.725,0.7273255813953489,0.7395877378435518,0.6986786469344609,0.6899577167019028,0.7579281183932347,0.5177589852008456,0.7312367864693446,0.45771670190274844,0.8463002114164905,0.8279598308668076,0.7658033826638477,0.01865750528541226,0.08202959830866807,0.7656976744186047,0.7885306553911205,0.7249471458773784,0.733985200845666,0.7138477801268499,0.7514270613107823,0.9517441860465117,0.9578752642706131
258,G,0.8745771670190274,0.7484672304439747,0.7747357293868922,0.6377378435517971,0.7596194503171247,0.8522198731501057,0.012949260042283297,0.7774841437632135,0.7883192389006343,0.6603594080338266,0.7157505285412262,0.7877906976744186,0.8387420718816068,0.7274841437632136,0.7484143763213531,0.7489957716701903,0.7822938689217759,0.7579809725158563,0.5619978858350951,0.813583509513742,0.8653805496828753,0.742600422832981,0.860676532769556,0.9630021141649049
259,H,0.749154334038055,0.7750528541226216,0.7299154334038055,0.7814482029598309,0.7545983086680761,0.88276955602537,0.8089323467230444,0.7810253699788583,0.8234672304439746,0.7649048625792811,0.7497357293868921,0.7727801268498943,0.8200845665961946,0.711046511627907,0.672093023255814,0.7148520084566596,0.7341966173361523,0.7528541226215645,0.6760042283298098,0.7215116279069768,0.8450317124735729,0.7157505285412262,0.9542811839323467,0.98446088794926
260,I,0.7568181818181818,0.7538054968287526,0.6768498942917548,0.8351479915433404,0.7224101479915433,0.7698202959830867,0.6473572938689218,0.7429175475687103,0.6118393234672305,0.6825581395348838,0.031183932346723044,0.8033826638477801,0.7806553911205074,0.6404334038054968,0.6764270613107822,0.7514270613107823,0.538953488372093,0.6629492600422833,0.0,0.6827167019027485,0.6061839323467231,0.6739957716701903,0.7797040169133193,0.6991014799154334
261,J,0.7905919661733615,0.818816067653277,0.6358350951374208,0.701215644820296,0.7558668076109937,0.6373150105708245,0.7551797040169134,0.7067653276955602,0.7791754756871035,0.017758985200845664,0.6549154334038055,0.6974630021141649,0.7692917547568711,0.7302854122621565,0.07600422832980973,0.014429175475687103,0.7210359408033826,0.723784355179704,0.7311310782241015,0.6121564482029598,0.027906976744186046,0.6354651162790698,0.8083509513742072,0.9164376321353066
262,K,0.8579809725158563,0.7707716701902748,0.6428646934460888,0.3747885835095137,0.004545454545454545,0.8195031712473573,0.7725158562367864,0.7514799154334038,0.09233615221987315,0.7640591966173361,0.7196088794926004,0.7701902748414376,0.7214059196617336,0.7072938689217759,0.6895877378435518,0.7531183932346723,0.71553911205074,0.6983615221987315,0.6895348837209302,0.6821881606765328,0.786046511627907,0.6416490486257929,0.7702959830866808,0.9025369978858351
263,L,0.8424947145877378,0.79053911205074,0.7143234672304439,0.7570295983086681,0.830338266384778,0.5029598308668076,0.721353065539112,0.7630549682875264,0.7806553911205074,0.7290697674418605,0.788953488372093,0.7062896405919662,0.724154334038055,0.6650105708245243,0.6884778012684989,0.7677589852008456,0.6892177589852009,0.7160676532769557,0.672938689217759,0.6602536997885835,0.7997885835095138,0.7754228329809725,0.7579281183932347,0.8122093023255814
264,M,0.8716701902748414,0.804492600422833,0.04127906976744186,0.6829281183932346,0.7340380549682876,0.5782241014799154,0.7520084566596195,0.7130549682875265,0.7504228329809726,0.6403805496828753,0.4468816067653277,0.7293340380549683,0.6831923890063425,0.02241014799154334,0.6605708245243129,0.7151691331923891,0.6743128964059196,0.6583509513742072,0.6597251585623679,0.7645877378435518,0.6678646934460888,0.6212473572938689,0.79223044397463,0.7765856236786469
265,N,0.8079281183932346,0.8130021141649049,0.4869978858350951,0.7511627906976744,0.8245771670190275,0.7381078224101479,0.6679704016913319,0.788477801268499,0.6427589852008456,0.7178646934460888,0.8730443974630021,0.7504756871035941,0.3438689217758985,0.6226744186046511,0.6922304439746301,0.6896405919661733,0.6673361522198732,0.6080866807610994,0.6172832980972516,0.6185517970401692,0.5777484143763214,0.6162790697674418,0.7571353065539113,0.7798097251585624
