,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
123,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
124,3,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
125,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
126,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
127,A,-0.28378215145315994,-0.26997951762761707,-0.3527953205808739,-0.3320913698425597,-0.22167029923821735,-0.29068346836593123,-0.26997951762761707,-0.26997951762761707,-0.31828873601701685,-0.26997951762761707,-0.32519005292978825,-0.20786766541267448,-0.3044861021914741,-0.27688083454038853,-0.23547293306376008,-0.21476898232544592,-0.2975847852787027,-0.32519005292978825,-0.31828873601701685,-0.32519005292978825,-0.3458940036681026,-0.28378215145315994,2.8287117762067404,3.4636329321817088,-1.015321744206928
128,B,-0.3458940036681026,-0.24927556688930294,-0.32519005292978825,-0.24927556688930294,-0.37349927131918814,-0.3044861021914741,-0.2423742499765315,-0.3044861021914741,-0.20786766541267448,-0.24927556688930294,-0.27688083454038853,-0.4080058558830451,-0.31138741910424556,-0.27688083454038853,-0.3044861021914741,-0.32519005292978825,-0.2561768838020744,-0.31828873601701685,-0.23547293306376008,-0.3320913698425597,-0.2975847852787027,-0.31138741910424556,2.5871656842597415,2.9805407482877113,-1.015321744206928
129,C,-0.27688083454038853,-0.3320913698425597,-0.31828873601701685,-0.26307820071484567,-0.31828873601701685,-0.2975847852787027,-0.32519005292978825,-0.21476898232544592,-0.2561768838020744,-0.31138741910424556,-0.36659795440641674,-0.1388544962849606,-0.37349927131918814,-0.23547293306376008,-0.27688083454038853,-0.2561768838020744,-0.29068346836593123,-0.27688083454038853,-0.3389926867553311,-0.28378215145315994,-0.3044861021914741,-0.3044861021914741,2.87702099459614,2.9115275791599973,-1.015321744206928
130,D,-0.3044861021914741,-0.28378215145315994,-0.28378215145315994,-0.22167029923821735,-0.3389926867553311,-0.37349927131918814,-0.31138741910424556,-0.22857161615098878,-0.19406503158713176,-0.27688083454038853,-0.27688083454038853,-0.24927556688930294,-0.3320913698425597,-0.3320913698425597,-0.3458940036681026,-0.29068346836593123,-0.31138741910424556,-0.29068346836593123,-0.3942032220575023,-0.26997951762761707,-0.3044861021914741,-0.29068346836593123,2.4836459305681706,3.1875802556708526,-1.015321744206928
131,E,-0.1733610808488176,-0.23547293306376008,-0.28378215145315994,-0.26307820071484567,-0.1664597639360462,-0.19406503158713176,-0.24927556688930294,-0.14575581319773204,-0.2423742499765315,-0.22857161615098878,-0.23547293306376008,-0.2009663484999032,-0.1733610808488176,-0.24927556688930294,-0.22857161615098878,-0.22167029923821735,-0.2561768838020744,-0.23547293306376008,-0.2423742499765315,-0.18716371467436033,-0.23547293306376008,-0.22167029923821735,3.1254684034559106,3.291100009362424,-1.015321744206928
132,F,-0.2009663484999032,-0.24927556688930294,-0.15265713011050333,-0.1733610808488176,-0.21476898232544592,-0.22167029923821735,-0.23547293306376008,-0.22857161615098878,-0.27688083454038853,-0.22857161615098878,-0.26307820071484567,-0.23547293306376008,-0.09744659480833215,-0.1664597639360462,-0.23547293306376008,-0.22167029923821735,-0.1733610808488176,-0.27688083454038853,-0.1802623977615889,-0.2423742499765315,-0.24927556688930294,-0.24927556688930294,3.4222250307050808,3.587856636611594,-1.015321744206928
133,G,-0.24927556688930294,-0.31828873601701685,-0.31138741910424556,-0.28378215145315994,-0.2561768838020744,-0.22857161615098878,-0.2009663484999032,-0.27688083454038853,-0.28378215145315994,-0.2561768838020744,-0.2009663484999032,-0.2561768838020744,-0.3527953205808739,-0.2009663484999032,-0.23547293306376008,-0.32519005292978825,-0.2561768838020744,-0.23547293306376008,-0.3458940036681026,-0.28378215145315994,-0.31138741910424556,-0.28378215145315994,3.3877184461412235,3.3739158123156803,-1.015321744206928
134,H,-0.2009663484999032,-0.2009663484999032,-0.28378215145315994,-0.15265713011050333,-0.27688083454038853,-0.26307820071484567,-0.28378215145315994,-0.3044861021914741,-0.21476898232544592,-0.26997951762761707,-0.3044861021914741,-0.28378215145315994,-0.2423742499765315,-0.1733610808488176,-0.2423742499765315,-0.23547293306376008,-0.26997951762761707,-0.22857161615098878,-0.23547293306376008,-0.24927556688930294,-0.28378215145315994,-0.27688083454038853,3.0633565512409677,3.2427907909730243,-1.015321744206928
135,I,-0.23547293306376008,-0.2975847852787027,-0.28378215145315994,-0.38730190514473084,-0.2975847852787027,-0.2423742499765315,-0.21476898232544592,-0.31828873601701685,-0.26307820071484567,-0.24927556688930294,-0.32519005292978825,0.15790213096420955,-0.24927556688930294,-0.28378215145315994,-0.2975847852787027,-0.3320913698425597,-0.32519005292978825,-0.29068346836593123,-0.22167029923821735,-0.2423742499765315,-0.32519005292978825,-0.26307820071484567,3.3808171292284523,3.3325079108390523,-1.015321744206928
136,J,-0.27688083454038853,-0.18716371467436033,-0.3320913698425597,-0.26997951762761707,-0.31828873601701685,-0.27688083454038853,-0.2423742499765315,-0.22167029923821735,-0.2561768838020744,-0.27688083454038853,-0.22857161615098878,-0.2561768838020744,-0.1802623977615889,-0.2561768838020744,-0.26997951762761707,-0.2561768838020744,-0.2561768838020744,-0.2561768838020744,-0.31828873601701685,-0.27688083454038853,-0.3044861021914741,-0.2561768838020744,3.27039605862411,3.1806789387580814,-1.015321744206928
137,K,-0.28378215145315994,-0.23547293306376008,-0.28378215145315994,-0.2975847852787027,-0.2561768838020744,-0.27688083454038853,-0.27688083454038853,-0.2423742499765315,-0.27688083454038853,-0.0008281580295326708,-0.26307820071484567,-0.19406503158713176,-0.2009663484999032,-0.24927556688930294,-0.21476898232544592,-0.2423742499765315,-0.2009663484999032,-0.21476898232544592,-0.27688083454038853,-0.31828873601701685,-0.26997951762761707,-0.1802623977615889,3.56715268587328,3.201382889496396,-1.015321744206928
138,L,-0.18716371467436033,-0.19406503158713176,-0.22857161615098878,-0.22857161615098878,-0.2423742499765315,-0.2009663484999032,-0.22167029923821735,-0.23547293306376008,-0.2009663484999032,-0.28378215145315994,-0.24927556688930294,-0.2561768838020744,-0.03533474259338955,-0.2009663484999032,-0.2975847852787027,-0.24927556688930294,-0.1664597639360462,-0.26997951762761707,-0.24927556688930294,-0.29068346836593123,-0.2975847852787027,-0.2423742499765315,3.6085605873499085,3.5947579535243657,-1.015321744206928
139,M,-0.31828873601701685,-0.26307820071484567,-0.2423742499765315,-0.2975847852787027,-0.29068346836593123,-0.26997951762761707,-0.2561768838020744,-0.20786766541267448,-0.26307820071484567,-0.1664597639360462,-0.3044861021914741,-0.2561768838020744,-0.22167029923821735,-0.15955844702327476,-0.23547293306376008,-0.28378215145315994,-0.21476898232544592,-0.29068346836593123,-0.22167029923821735,-0.26307820071484567,-0.32519005292978825,-0.24927556688930294,3.8501066792969074,3.3118039601007383,-1.015321744206928
140,N,-0.27688083454038853,-0.2423742499765315,-0.31138741910424556,-0.23547293306376008,-0.20786766541267448,-0.27688083454038853,-0.2975847852787027,-0.26997951762761707,-0.20786766541267448,-0.22167029923821735,-0.1802623977615889,-0.21476898232544592,-0.2009663484999032,-0.27688083454038853,-0.26307820071484567,-0.24927556688930294,-0.24927556688930294,-0.31828873601701685,-0.28378215145315994,-0.31138741910424556,-0.24927556688930294,-0.2561768838020744,3.339409227751824,3.6775737564776225,-1.015321744206928
141,O,-0.2975847852787027,-0.21476898232544592,-0.22167029923821735,-0.2561768838020744,-0.22857161615098878,-0.22857161615098878,-0.22167029923821735,-0.18716371467436033,-0.18716371467436033,-0.2009663484999032,-0.24927556688930294,-0.21476898232544592,-0.21476898232544592,-0.19406503158713176,-0.24927556688930294,-0.26307820071484567,-0.23547293306376008,-0.21476898232544592,-0.31828873601701685,-0.2423742499765315,-0.2423742499765315,-0.20786766541267448,3.919119848424621,3.705179024128708,-1.015321744206928
142,P,-0.2975847852787027,-0.2561768838020744,-0.22167029923821735,-0.26997951762761707,-0.26307820071484567,-0.20786766541267448,-0.2561768838020744,-0.24927556688930294,-0.2009663484999032,-0.21476898232544592,-0.19406503158713176,-0.21476898232544592,-0.20786766541267448,-0.20786766541267448,-0.22857161615098878,-0.2423742499765315,-0.23547293306376008,-0.31138741910424556,-0.26307820071484567,-0.2561768838020744,-0.2561768838020744,-0.2561768838020744,3.7879948270819646,3.9398237991629355,-1.015321744206928
143,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
144,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
145,4,1,"""=""""H2061362""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:51:22 PM,,,,,,,,,,,,,,
146,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
147,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
148,4,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
149,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
150,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
151,A,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
152,B,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
153,C,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
154,D,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
155,E,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
156,F,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
157,G,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
158,H,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
159,I,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
160,J,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
161,K,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
162,L,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
163,M,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
164,N,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
165,O,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
166,P,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
167,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
168,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
169,4,1,"""=""""H2061362""""""",14.01,17.61,17.62,48,47.7,18.1,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:51:22 PM,,,,,,,,,
170,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
171,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
172,4,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
173,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
174,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
175,A,-0.35682770582847556,-0.32670930905038104,-0.2604488361385729,-0.34478034711723765,-0.30261459162790527,-0.2905672329166674,-0.2604488361385729,-0.3146619503391431,-0.3146619503391431,-0.35080402647285663,-0.25442515678295397,-0.3387566677616189,-0.21225940129362156,-0.3688750645397134,-0.25442515678295397,-0.33273298840599996,-0.2785198742054297,-0.2785198742054297,-0.35682770582847556,-0.3086382709835242,-0.3146619503391431,-0.32068562969476205,3.4983270817676315,3.359782456588397,-1.0254561143021754
176,B,-0.2604488361385729,-0.38092242325095127,-0.2785198742054297,-0.29659091227228634,-0.23635411871609716,0.3720374962014134,-0.23635411871609716,-0.3387566677616189,-0.2604488361385729,-0.2905672329166674,-0.21828308064924049,-0.2845435535610486,-0.27249619484981075,-0.25442515678295397,-0.30261459162790527,-0.3086382709835242,-0.3387566677616189,-0.3387566677616189,-0.3086382709835242,-0.32068562969476205,-0.3086382709835242,-0.2785198742054297,2.817651314582694,3.269427266254113,-1.0254561143021754
177,C,-0.38092242325095127,-0.33273298840599996,-0.2604488361385729,-0.37489874389533234,-0.2845435535610486,-0.18816468387114582,-0.34478034711723765,-0.23033043936047837,-0.3146619503391431,-0.2604488361385729,-0.21828308064924049,-0.35682770582847556,-0.2664725154941918,0.2455402297334161,-0.3086382709835242,-0.29659091227228634,-0.3387566677616189,-0.32670930905038104,-0.2664725154941918,-0.3387566677616189,-0.4532065755183783,-0.34478034711723765,3.0224564126737374,2.962219619117548,-1.0254561143021754
178,D,-0.248401477427335,-0.32670930905038104,-0.29659091227228634,-0.2785198742054297,-0.2905672329166674,-0.33273298840599996,-0.248401477427335,-0.27249619484981075,-0.2243067600048594,-0.3628513851840945,-0.2664725154941918,-0.2905672329166674,-0.27249619484981075,-0.27249619484981075,-0.24237779807171608,-0.29659091227228634,-0.2905672329166674,-0.2905672329166674,-0.2604488361385729,-0.29659091227228634,-0.3086382709835242,-0.3387566677616189,2.7152487655371726,3.1369063204304966,-1.0254561143021754
179,E,-0.23033043936047837,-0.2243067600048594,-0.20623572193800263,-0.23033043936047837,-0.248401477427335,-0.1821410045155269,-0.20623572193800263,-0.35080402647285663,-0.21828308064924049,-0.17611732515990797,-0.17009364580428918,1.4562997802128188,-0.18816468387114582,-0.2243067600048594,-0.23635411871609716,-0.24237779807171608,-0.23635411871609716,-0.17611732515990797,-0.24237779807171608,-0.23635411871609716,-0.18816468387114582,-0.25442515678295397,3.0826932062299264,3.335687739165921,-1.0254561143021754
180,F,-0.23635411871609716,-0.248401477427335,-0.23033043936047837,-0.2002120425823837,-0.20623572193800263,-0.14599892838181344,-0.2243067600048594,-0.17009364580428918,-0.1821410045155269,-0.15202260773743237,-0.12792789031495663,-0.1580462870930513,-0.20623572193800263,-0.16406996644867022,-0.2002120425823837,-0.1580462870930513,-0.25442515678295397,-0.21225940129362156,-0.30261459162790527,-0.2243067600048594,-0.27249619484981075,-0.2243067600048594,3.4682086849895377,3.660966424369343,-1.0254561143021754
181,G,-0.2845435535610486,-0.2905672329166674,-0.24237779807171608,-0.23635411871609716,-0.27249619484981075,-0.2664725154941918,-0.2243067600048594,-0.29659091227228634,-0.29659091227228634,-0.27249619484981075,-0.23635411871609716,-0.23033043936047837,-0.23635411871609716,-0.2243067600048594,-0.17009364580428918,-0.2243067600048594,-0.2905672329166674,-0.2845435535610486,-0.30261459162790527,-0.25442515678295397,-0.2905672329166674,-0.3869461026065702,3.1610010378529725,3.582658592746297,-1.0254561143021754
182,H,-0.2002120425823837,-0.248401477427335,-0.32670930905038104,-0.21225940129362156,-0.24237779807171608,-0.20623572193800263,-0.2664725154941918,-0.20623572193800263,-0.23033043936047837,-0.2785198742054297,-0.21828308064924049,-0.2604488361385729,-0.23635411871609716,-0.25442515678295397,-0.2785198742054297,-0.25442515678295397,-0.32068562969476205,-0.2845435535610486,-0.248401477427335,-0.3086382709835242,-0.3086382709835242,-0.2604488361385729,3.0646221681630696,3.558563875323821,-1.0254561143021754
183,I,-0.37489874389533234,-0.29659091227228634,-0.1219042109593377,-0.24237779807171608,-0.2604488361385729,-0.3146619503391431,-0.20623572193800263,-0.25442515678295397,-0.27249619484981075,-0.23635411871609716,-0.25442515678295397,-0.24237779807171608,-0.20623572193800263,-0.2604488361385729,-0.2243067600048594,-0.24237779807171608,-0.32670930905038104,-0.2002120425823837,-0.34478034711723765,-0.3086382709835242,-0.32670930905038104,-0.2905672329166674,3.2634035868984936,3.1670247172085912,-1.0254561143021754
184,J,-0.33273298840599996,-0.35080402647285663,-0.3387566677616189,-0.34478034711723765,-0.2664725154941918,-0.20623572193800263,-0.248401477427335,-0.2785198742054297,-0.2604488361385729,-0.2604488361385729,-0.24237779807171608,-0.25442515678295397,-0.248401477427335,-0.21225940129362156,-0.32670930905038104,-0.2905672329166674,-0.24237779807171608,-0.2905672329166674,-0.32670930905038104,-0.3086382709835242,-0.30261459162790527,-0.2604488361385729,3.0766695268743076,3.444113967567062,-1.0254561143021754
185,K,-0.2845435535610486,-0.32068562969476205,-0.2785198742054297,-0.2243067600048594,-0.2845435535610486,-0.2243067600048594,-0.25442515678295397,-0.23033043936047837,-0.23635411871609716,-0.2604488361385729,-0.25442515678295397,-0.248401477427335,-0.19418836322676475,-0.19418836322676475,-0.2002120425823837,-0.25442515678295397,-0.19418836322676475,-0.34478034711723765,-0.2243067600048594,-0.2785198742054297,-0.27249619484981075,-0.32670930905038104,3.3778534946552536,3.3718298152996344,-1.0254561143021754
186,L,-0.32068562969476205,-0.32670930905038104,-0.25442515678295397,-0.3387566677616189,-0.2785198742054297,-0.23635411871609716,-0.2002120425823837,-0.248401477427335,-0.25442515678295397,-0.1580462870930513,-0.20623572193800263,-0.2604488361385729,-0.25442515678295397,-0.2243067600048594,-0.30261459162790527,-0.29659091227228634,-0.27249619484981075,-0.34478034711723765,-0.248401477427335,-0.32670930905038104,-0.32670930905038104,-0.25442515678295397,3.4501376469226805,3.56458755467944,-1.0254561143021754
187,M,-0.3086382709835242,-0.2604488361385729,-0.18816468387114582,-0.23635411871609716,-0.2845435535610486,-0.17611732515990797,-0.2243067600048594,-0.20623572193800263,-0.248401477427335,-0.2905672329166674,-0.18816468387114582,-0.2002120425823837,-0.20623572193800263,-0.2002120425823837,-0.2243067600048594,-0.2604488361385729,-0.2785198742054297,-0.2664725154941918,-0.34478034711723765,-0.2664725154941918,-0.2905672329166674,-0.3146619503391431,3.413995570788967,3.347735097877159,-1.0254561143021754
188,N,-0.30261459162790527,-0.32670930905038104,-0.25442515678295397,-0.3086382709835242,-0.24237779807171608,-0.2604488361385729,-0.21828308064924049,-0.2664725154941918,-0.248401477427335,-0.2002120425823837,-0.20623572193800263,-0.2845435535610486,-0.21225940129362156,-0.3146619503391431,-0.23033043936047837,-0.17009364580428918,-0.23635411871609716,-0.27249619484981075,-0.29659091227228634,-0.2905672329166674,-0.21225940129362156,-0.3086382709835242,3.7995110495485775,3.269427266254113,-1.0254561143021754
189,O,-0.32068562969476205,-0.21828308064924049,-0.29659091227228634,-0.2785198742054297,-0.2604488361385729,-0.27249619484981075,-0.23635411871609716,-0.17611732515990797,-0.2243067600048594,-0.23635411871609716,-0.18816468387114582,-0.1821410045155269,-0.2664725154941918,-0.2243067600048594,-0.29659091227228634,-0.24237779807171608,-0.2604488361385729,-0.13395156967057556,-0.2845435535610486,-0.23033043936047837,-0.2845435535610486,-0.248401477427335,3.401948212077729,3.546516516612583,-1.0254561143021754
190,P,-0.29659091227228634,-0.2785198742054297,-0.2905672329166674,-0.2604488361385729,-0.2604488361385729,-0.23635411871609716,-0.248401477427335,-0.2243067600048594,-0.23635411871609716,-0.2664725154941918,-0.25442515678295397,-0.21225940129362156,-0.248401477427335,-0.24237779807171608,-0.2905672329166674,-0.18816468387114582,-0.248401477427335,-0.23635411871609716,-0.3086382709835242,-0.248401477427335,-0.23635411871609716,-0.30261459162790527,3.3176167010990643,3.7392742559923886,-1.0254561143021754
191,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
192,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
193,5,1,"""=""""H2061364""""""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:52:59 PM,,,,,,,,,,,,,,
194,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
195,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
196,5,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
197,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,
198,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
199,A,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
200,B,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
201,C,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
202,D,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
203,E,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
204,F,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
205,G,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
206,H,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
207,I,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
208,J,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
209,K,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
210,L,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
211,M,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
212,N,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
213,O,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
214,P,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
215,Plate information,,,,,,,,,,,,,,,,,,,,,,,,,
216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
217,5,1,"""=""""H2061364""""""",14.01,17.7,17.82,47.7,47.5,18.1,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:52:59 PM,,,,,,,,,
218,Background information,,,,,,,,,,,,,,,,,,,,,,,,,
219,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
220,5,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
221,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,,
222,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
223,A,-0.3800701443506894,-0.333099580682221,-0.2443774048640032,-0.34875643523837724,-0.32788062916350236,-0.32788062916350236,-0.31744272612606506,-0.265253210938878,-0.3226616776447837,-0.2548153079014405,-0.31744272612606506,-0.3070048230886276,-0.31744272612606506,-0.2965669200511901,-0.3070048230886276,-0.3070048230886276,-0.35919433827581465,-0.3539753867570959,-0.333099580682221,-0.333099580682221,-0.34875643523837724,-0.30178587156990894,3.08009471255981,3.111408421672122,-0.9541548114097467
224,B,-0.3070048230886276,-0.31744272612606506,-0.31744272612606506,-0.265253210938878,-0.27569111397631535,-0.29134796853247147,0.22532823182068007,-0.20784474423297228,-0.31744272612606506,-0.3539753867570959,-0.33831853220093977,-0.2600342594201592,-0.3226616776447837,-0.22872055030784708,-0.34875643523837724,-0.31744272612606506,-0.33831853220093977,-0.3435374837196585,-0.29134796853247147,-0.2965669200511901,-0.34875643523837724,-0.2809100654950341,2.714768106249501,2.8974314094046556,-0.9541548114097467
225,C,-0.33831853220093977,-0.33831853220093977,-0.2965669200511901,-0.2548153079014405,-0.30178587156990894,-0.333099580682221,-0.22872055030784708,-0.3644132897945333,-0.3435374837196585,-0.27569111397631535,-0.3070048230886276,-0.3226616776447837,-0.30178587156990894,-0.2965669200511901,-0.33831853220093977,-0.27047216245759664,-0.369632241313252,-0.10868466537731686,-0.35919433827581465,-0.31744272612606506,-0.28612901701375276,-0.3644132897945333,2.7252060092869383,2.8452418942174686,-0.9541548114097467
226,D,-0.3226616776447837,-0.2182826472704096,-0.3435374837196585,-0.3070048230886276,-0.2965669200511901,-0.28612901701375276,-0.2965669200511901,-0.29134796853247147,-0.3070048230886276,-0.29134796853247147,-0.27047216245759664,-0.31222377460734624,-0.2809100654950341,-0.2548153079014405,-0.2809100654950341,-0.28612901701375276,-0.27047216245759664,-0.31222377460734624,-0.30178587156990894,-0.27569111397631535,-0.2600342594201592,-0.34875643523837724,2.8139281851051563,2.991372536741592,-0.9541548114097467
227,E,-0.19218788967681616,-0.19740684119553484,-0.2600342594201592,-0.23393950182656575,-0.13477942297091045,-0.23393950182656575,-0.23393950182656575,-0.17653103512066004,-0.23393950182656575,-0.20784474423297228,-0.23393950182656575,-0.2391584533452844,-0.19218788967681616,-0.22872055030784708,-0.21306369575169096,-0.20784474423297228,-0.2548153079014405,-0.21306369575169096,-0.2600342594201592,-0.20784474423297228,-0.28612901701375276,-0.2809100654950341,3.064437858003654,3.231444306602653,-0.9541548114097467
228,F,-0.19218788967681616,-0.22872055030784708,-0.2391584533452844,-0.2182826472704096,-0.265253210938878,-0.20784474423297228,-0.1869689381580975,-0.2391584533452844,-0.11912256841475433,-0.20784474423297228,-0.22872055030784708,-0.2443774048640032,-0.2026257927142535,-0.07737095626500474,-0.20784474423297228,-0.20784474423297228,-0.28612901701375276,-0.2600342594201592,-0.2548153079014405,-0.2443774048640032,-0.2809100654950341,-0.2548153079014405,3.3723559976080577,3.748120506955804,-0.9541548114097467
