,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
140,3,Jez US LUM 384 (cps),0,44,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,
142,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
143,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
144,A,-0.32390237578168035,-0.3261809304417501,-0.32074179996287394,-0.29553069517565067,-0.29523668812273846,-0.3030278750249124,-0.30640895613340297,-0.31669920298533083,-0.31339162364006834,-0.3125096024813317,-0.305159426158526,-0.3199332805673653,-0.31162758132259494,-0.3018518468132635,-0.31728721709115526,-0.29949979038996566,-0.2808303425300394,-0.2970742322034398,-0.31228909719164744,-0.3176547259072956,-0.3100105425315777,-0.2951631863595104,3.219617629442909,3.1971995916583515
145,B,-0.3128771112974719,-0.3053799314482102,-0.3167727047485589,-0.3100105425315777,-0.29905877981059736,-0.3211093087790142,-0.3191982629350848,-0.3164786976956467,-0.2837704130591617,-0.3014108362338952,-0.3041304014733332,-0.3042039032365613,-0.326033926915294,-0.31214209366519136,-0.31243610071810357,-0.32199132993775087,-0.3240493793081365,-0.31721371532792725,-0.3269894498372587,-0.30008780449579014,-0.33794121255823906,-0.29457517225368596,3.16360928586313,3.0252054657047003
146,C,-0.28200637074168833,-0.3199332805673653,-0.30574744026435047,-0.3244168881242767,-0.3137591324562086,-0.2957512004653349,-0.3030278750249124,0.08388540660757536,-0.2954571934124226,-0.2981767586518607,-0.29112058938196733,-0.3218443264112948,-0.2844319289282142,-0.2824473813210567,-0.2992057833370535,-0.2979562533621765,-0.293325642278809,-0.3164786976956467,-0.3048654191056138,-0.30898151784638495,-0.3080994966876483,-0.24709303320836165,2.8832000591480957,2.8469636898766635
147,D,-0.3108925636903144,-0.3080994966876483,-0.2601028452997276,-0.3144206483252611,-0.3164786976956467,-0.31574368006336606,-0.28634297477214365,-0.3001613062590182,-0.3055269349746663,0.027289048921972103,-0.3144206483252611,-0.302439860919088,-0.2989852780473693,-0.2847259359811264,-0.28950355059095007,-0.3030278750249124,-0.29692722867698373,-0.29949979038996566,-0.299940800969334,-0.28597546595600337,-0.3104515531109461,-0.2942076634375457,3.0715850783016037,2.869308225897993
148,E,-0.302586864445544,-0.30008780449579014,-0.33191406797353845,-0.31162758132259494,-0.32640143573143426,-0.3248578987036451,-0.2937666528581773,-0.32382887401845234,-0.28163886192554805,-0.29758874454603623,-0.29090008409228313,-0.3113335742696828,-0.302586864445544,-0.2889155364851256,-0.2479750543670983,-0.29398715814786147,-0.377117652358793,-0.3231673581493998,-0.2980297551254046,-0.31824274001312003,-0.2837704130591617,-0.2651744669624635,3.180808698458495,3.305320685366822
149,F,-0.2970742322034398,-0.3203007893835056,-0.3176547259072956,-0.29053257527614285,-0.30361588913073684,-0.34404185890616773,-0.30736447905536773,-0.28391741658561775,-0.30052881507515844,-0.3021458538661757,-0.3030278750249124,-0.3056739385011224,-0.2975152427828082,-0.2991322815738254,-0.3033218820778246,-0.3043509067630174,-0.27495020147179494,-0.31280360953424385,-0.2991322815738254,-0.2897240558806342,-0.2892830453012659,-0.3017783450500355,3.4790788536379473,3.4806958924289644
150,G,-0.314273644798805,-0.32088880348933,-0.324710895177189,-0.31633169416919055,-0.31691970827501503,-0.31059855663740216,-0.3333106014748715,-0.2904590735129148,-0.29825026041508873,-0.3084670055037886,-0.29685372691375567,-0.28127135310940776,-0.30729097729213967,-0.29207611230393205,-0.31853674706603224,-0.31162758132259494,-0.31052505487417414,-0.3277244674695393,-0.28634297477214365,-0.29670672338729953,-0.3043509067630174,-0.2795073107919344,2.885184606755253,2.7148075195926187
151,H,-0.3042039032365613,-0.29016506646000256,-0.27722875613186465,-0.3169932100382431,-0.29281112993621256,-0.29016506646000256,-0.2958247022285629,-0.305159426158526,-0.30508592439529797,-0.3091285213728411,-0.31317111835038414,-0.30119033094421105,-0.3062619526069469,-0.31405313950912084,-0.30898151784638495,-0.30119033094421105,-0.30545343321143825,-0.31449415008848913,-0.2601028452997276,-0.27333316268077773,-0.29979379744287793,-0.2735536679704619,3.107453938756895,2.9994063468116523
152,I,-0.298544267468001,-0.3106720584006303,-0.28060983724035526,-0.31787523119697975,-0.3125831042445597,-0.320815301726102,-0.3053064296849822,-0.2886215294322134,-0.3152291677207697,-0.30545343321143825,-0.31184808661227914,-0.2958982039917909,-0.2931786387523529,-0.3083935037405605,-0.28898903824835365,-0.2964127163343873,-0.31567017830013805,-0.3129506130607,-0.3110395672167705,-0.29935278686350963,-0.3099370407683497,-0.29972029567964986,2.8438031140578577,2.9404579327027514
153,J,-0.2964127163343873,-0.3046449138159296,-0.3011168291809829,-0.30221935562940383,-0.2889155364851256,-0.31405313950912084,-0.28715149416765223,-0.3047919173423858,-0.28935654706449393,-0.3070704720024555,-0.3017783450500355,-0.3158906835898222,-0.25047411431685224,-0.30163134152357934,-0.3137591324562086,-0.3006758186016146,-0.29685372691375567,-0.302513362682316,-0.30442440852624547,-0.29082658232905506,-0.32162382112161064,-0.28259438484751276,3.280697594685423,3.2521789105529377
154,K,-0.1944657707370734,-0.2486687272575631,-0.30448872256907,-0.2879783890039679,-0.3807422080579766,-0.352572657300824,-0.26275350263613934,-0.2638560290845602,-0.2817904593122059,-0.30465410153633316,-0.30371236019497366,-0.30196669331830733,-0.3770211812945562,-0.3035837321093246,-0.27959000027556596,-0.28881906542088875,-0.3069188746157976,-0.2973682392563521,-0.31792576365919906,-0.2909230533932919,-0.310061074993797,-0.28570902206430165,3.217192071256383,3.0896665120557056
155,L,-0.28959542779498515,-0.3202594446416898,-0.34852546646307914,-0.30416715235494723,-0.27486291812796165,-0.3056555630603154,-0.39592950988497366,-0.29270547115157225,-0.29934359914310604,-0.3117424278276388,-0.2909873674361165,-0.30840728532116574,-0.3134283745216824,-0.30559124901749085,-0.3073736667757712,-0.2904682612333183,-0.29270547115157225,-0.30856807042822715,-0.29166725874597593,-0.3125509472231474,-0.3389105170608091,-0.28949895673074827,3.167431377550989,3.293486901487105
156,M,-0.3036893908939649,-0.2906060770393709,-0.3293415062605565,-0.29972029567964986,-0.3481579576469389,-0.3147881571414014,-0.32625443220497813,-0.35227405638771003,-0.2963392145711593,-0.29494268106982624,-0.30104332741775486,-0.3450708835913605,-0.2878130100367048,-0.2834029042430214,-0.30560043673789433,-0.24628451381285302,-0.3083935037405605,-0.3014108362338952,-0.2792133037390222,-0.29347264580526505,-0.3193452664615408,-0.2759792261569877,3.3669886647151612,3.4038130480924176
157,N,-0.2992792851002815,-0.3062619526069469,-0.3169932100382431,-0.31684620651178697,-0.30618845084371876,-0.303762892657193,-0.3092755248992972,-0.32000678233059343,-0.3039833979468771,-0.3137591324562086,-0.3055269349746663,-0.28943004882772194,-0.3186102488292603,-0.3001613062590182,-0.256648262428009,-0.2953101898859665,-0.28671048358828394,-0.29237011935684426,-0.2942076634375457,-0.25848580650871034,-0.2830353954268811,-0.2535611883724306,3.9909451327581302,3.9470645801109807
158,O,-0.3162581924059625,-0.30229285739263184,-0.2979562533621765,-0.29406065991108954,-0.2904590735129148,-0.3040568997101052,-0.3033218820778246,-0.30618845084371876,-0.2679675339651296,-0.2814918583990919,-0.26612998988442815,-0.2986912709944571,-0.3083935037405605,-0.25054761608008025,-0.2996467939164218,-0.32566641809915375,-0.29788275159894845,-0.21240020096471912,-0.23805231633131071,-0.28097734605649555,-0.3263279339682062,-0.2512091319491328,3.9872700445967277,3.768381793703576
159,P,-0.31052505487417414,-0.2697315762826029,-0.29832376217831685,-0.3164786976956467,-0.3136121289297525,-0.2848729395075825,-0.29464867401691397,-0.30119033094421105,-0.2996467939164218,-0.3119950901387353,-0.3144206483252611,-0.29567769870210675,-0.28612246948245945,-0.28987105940709035,-0.28766600651024865,-0.28825402061607314,-0.28046283371389913,-0.27877229315965385,-0.26348392640821816,-0.23819931985776685,-0.28259438484751276,-0.20188944882310708,4.214463994734649,4.064520397749415
160,,,,,,,,,,,,,,,,,,,,,,,,,
161,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
162,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
163,4,1,H2060622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,1/12/23 15:14,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,
165,Background information,,,,,,,,,,,,,,,,,,,,,,,,
166,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
167,4,Jez US LUM 384 (cps),0,52,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,
169,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
170,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
171,A,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
172,B,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
173,C,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
174,D,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
175,E,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
176,F,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
177,G,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
178,H,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
179,I,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
180,J,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
181,K,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
182,L,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
183,M,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
184,N,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
185,O,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
186,P,0.62715324139,0.62715324139,,,,,,,,,,,,,,,,,,,,,0.62715324139,0.62715324139
187,,,,,,,,,,,,,,,,,,,,,,,,,
188,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
189,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
190,4,1,H2060622,14.01,19.29,19.19,48.5,48.3,19.59,19.69,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/12/23 15:14,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,
192,Background information,,,,,,,,,,,,,,,,,,,,,,,,
193,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
194,4,Jez US LUM 384 (cps),0,52,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,
196,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
197,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
198,A,-0.31215878464568864,-0.3091586930990603,-0.3088660012408527,-0.30769523380802205,-0.3019877425729731,-0.31354907097217494,-0.31003676867368324,-0.31947608110087966,-0.2880848793081101,-0.2877190144853506,-0.3017682236793173,-0.31881752441991246,-0.29876813213268905,-0.29913399695544857,-0.29949986177820814,-0.29876813213268905,-0.30308533704125173,-0.30967090385092366,-0.3055000448714648,-0.30008524549462345,-0.2896946845282521,-0.26305972543135675,2.9622582060877507,2.8581330775303817
199,B,-0.3022804344311807,-0.31450031951134977,-0.3048414881904976,-0.31069532535465044,-0.30703667712705485,-0.2852311336905856,-0.3016218777502135,-0.3088660012408527,-0.3224029996829561,-0.31501253026321313,-0.2978168835935142,-0.30974407681547556,-0.30893917420540457,-0.29496313797598966,-0.30330485593490747,-0.30754888787891826,-0.3046219692968419,-0.30381706668677083,-0.3059390826587763,0.0903656933543706,-0.29818274841627374,-0.29562169465695687,3.2304371211705023,2.890475527862326
200,C,-0.3132563791139673,-0.29430458129502246,-0.31223195761024053,-0.3052805259778091,-0.31318320614941536,-0.30520735301325713,-0.3042561044740823,-0.2916703545711537,-0.3256226101232402,-0.3063781204460877,-0.29949986177820814,-0.2965729431961317,-0.28632872815886423,-0.2972314998770989,-0.30586590969422434,-0.31713454623521853,-0.31150022796472143,-0.29642659726702786,-0.33074471764187385,-0.26027915277838415,-0.30557321783601665,-0.27235269192944933,2.9209154811159213,2.9348183443807843
201,D,-0.2965729431961317,-0.3099635957091313,-0.30754888787891826,-0.3119392657520329,-0.31603695176693986,-0.32298838339937136,-0.3105489794255466,-0.3001584184591753,-0.3066708123042953,-0.2773284535189792,-0.287353149662591,-0.3053536989423609,-0.31413445468859025,-0.29496313797598966,-0.3049146611550495,-0.29957303474276004,-0.30440245040318614,-0.30074380217559066,-0.3042561044740823,-0.3064512934106396,-0.2933533327558477,-0.30689033119795106,3.116506815363178,2.896036673168272
202,E,-0.321671270037437,-0.3133295520785192,-0.29671928912523554,-0.32057367556915833,-0.3189638703490163,-0.3609651520018129,-0.3111343631419619,-0.29752419173530653,-0.3032316829703556,-0.29825592138082563,-0.3064512934106396,-0.3218907889310927,-0.3164759895542513,-0.3120856116811367,-0.2973046728416508,-0.2894019926700445,-0.29949986177820814,-0.29474361908233393,-0.28186517732119776,-0.30367072075766705,-0.30864648234719694,-0.28332863661223595,3.396466577738787,3.2993660537784018
203,F,-0.3098904227445794,-0.29174352753570565,-0.3035243748285632,-0.3084269634535412,-0.31171974685837717,-0.30820744455988547,-0.2972314998770989,-0.31384176283038256,-0.3021340885020769,-0.2106678828121889,-0.3052805259778091,-0.29364602461405526,-0.30623177451698386,-0.3065976393397435,-0.3332325984366388,-0.29401188943681483,-0.300377937352831,-0.3005242832819348,-0.29510948390509345,-0.29562169465695687,-0.29284112200398427,-0.2626938606085972,3.7018173588139094,3.2979757674519155
204,G,-0.31603695176693986,-0.30901234716995646,-0.2959143865151645,-0.3008169751401425,-0.30784157973712595,-0.32328107525757904,-0.31735406512887426,-0.2976705376644104,-0.31947608110087966,-0.3125978224330001,-0.3042561044740823,-0.3395986463526551,-0.16983736859222287,-0.3088660012408527,-0.3182321407034972,-0.29379237054315915,-0.28749949559169485,-0.2989876510263448,-0.29218256532301706,-0.3051341800487052,-0.3093050390281641,-0.29313381386219195,2.7292754869544678,2.7384952804880083
205,H,-0.30798792566622973,-0.29752419173530653,-0.2895483385991483,-0.2861092092652085,-0.3076220608434702,-0.30542687190691287,-0.29306064089764,-0.3115734009292734,-0.301182839962902,-0.30959773088637177,-0.2997193806718638,-0.2845725770096184,-0.2572790612317558,-0.3210858863210217,-0.2585961745936902,-0.3074757149143663,-0.29349967868495147,-0.30937821199271603,-0.28867026302452536,-0.29840226730992947,-0.31003676867368324,-0.2773284535189792,3.4075888683506776,2.7908871231071766
206,I,-0.27140144339027455,-0.2913776627129461,-0.30235360739573264,-0.31215878464568864,-0.3140612817240383,-0.28998737638645977,-0.3187443514553606,-0.29349967868495147,-0.31450031951134977,-0.31918338924267203,-0.30520735301325713,-0.30403658558042657,-0.30447562336773804,-0.27301124861041653,-0.293865543507711,-0.29145083567749797,-0.3232079022930271,-0.2902068952801155,-0.2828895988249245,-0.32825683684710893,-0.29715832691254696,-0.27740162648353117,3.325781493981642,2.7886919341706187
207,J,-0.30235360739573264,-0.30089014810469444,-0.30008524549462345,-0.31384176283038256,-0.2738161512204876,-0.30864648234719694,-0.30689033119795106,-0.3009633210692463,-0.31413445468859025,-0.3155247410150765,-0.27301124861041653,-0.31318320614941536,-0.3091586930990603,-0.3067439852688473,-0.3169150273415628,-0.3035975477931151,-0.3134027250430711,-0.3154515680505246,-0.29957303474276004,-0.29108497085473845,-0.3059390826587763,-0.26942577334737294,3.535714729281073,2.855498850806513
208,K,-0.22827055409720784,-0.24600127807019262,-0.2956902943112243,-0.26651257469615,-0.26776108840381696,-0.3742003119651397,-0.3359034116427836,-0.2511691186916713,-0.2909386249256346,-0.3741179923800188,-0.2868546588415811,-0.32473081461776376,-0.28046117106385793,-0.3029161245607254,-0.2980821355900149,-0.3036387075856755,-0.31753699754025405,-0.3039176795130297,-0.3139789621389174,-0.2756820618165613,-0.2953838825221632,-0.3217581629328424,3.190484682525159,3.164654626038335
209,L,-0.3056692573519911,-0.3149210640575233,-0.3280418912637377,-0.31792572891443605,-0.358440684724772,-0.30275148539048363,-0.33751779017321004,-0.3068354514745371,-0.262812766675994,-0.33351614367427745,-0.31800804849955694,-0.33057093185106307,-0.3113676019664711,-0.3035838278622616,-0.30928217247674167,-0.29680160871035643,-0.30402743895985757,-0.3030578971795448,-0.3370147260419157,-0.30447105005745356,-0.3207017282571242,-0.2817142580818094,3.802430185072786,3.1046527951057685
210,M,-0.31150022796472143,-0.29628025133792407,-0.31852483256170483,-0.029345276652554843,-0.2870604578043834,-0.30652446637519154,-0.30732936898526253,-0.29306064089764,-0.2976705376644104,-0.3109148442483062,-0.2941582353659187,-0.3093050390281641,-0.3174272380934262,-0.2941582353659187,-0.29049958713832313,-0.24147370088854314,-0.2784260479872579,-0.2747673997596624,-0.2858896903715528,-0.2502544566347724,-0.2951826568696454,-0.2458640787616578,3.340489259856575,3.2706090787095015
211,N,-0.31084167128375423,-0.3011096669983502,-0.310256287567339,-0.32328107525757904,-0.31493935729866124,-0.31457349247590166,-0.3057927367296724,-0.3041829315095304,-0.3056463908005686,-0.3133295520785192,-0.297963229522618,-0.3098172497800275,-0.29540217576330113,-0.31881752441991246,-0.266132989942537,-0.2976705376644104,-0.302865818147596,-0.23159535067403528,-0.30367072075766705,-0.2790846046682251,-0.2766698968380121,-0.23657111226356517,3.994289698127895,3.678621529050954
212,O,-0.3071098500916068,-0.2920362193939133,-0.29459727315323014,-0.29188987346480944,-0.31281734132665584,-0.2964997702315798,-0.29752419173530653,-0.324159150832202,-0.3114270550001695,-0.3155979139796284,-0.29745101877075464,-0.30703667712705485,-0.29679246208978743,-0.31867117849080867,-0.3154515680505246,-0.3005242832819348,-0.2860360363006566,-0.28976785749280404,-0.281645658427542,-0.2374491878381881,-0.3385010518843764,-0.23737601487363616,4.054511047954118,3.826943128197676
213,P,-0.30835379048898925,-0.297963229522618,-0.31150022796472143,-0.30454879633228993,-0.30571956376512055,-0.3228420374702676,-0.3196955999945354,-0.30074380217559066,-0.3088660012408527,-0.30718302305615874,-0.29423140833047057,-0.2969388080188913,-0.2831091177185802,-0.2892556467409406,-0.28793853337900627,-0.29949986177820814,-0.299646207707312,-0.29079227899653076,-0.2978168835935142,-0.28552382554879324,-0.2569131964089963,-0.2558156019407176,4.369301141456436,3.68462171214421
214,,,,,,,,,,,,,,,,,,,,,,,,,
215,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
216,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
217,5,1,H2060656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,1/12/23 15:17,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,
219,Background information,,,,,,,,,,,,,,,,,,,,,,,,
220,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
221,5,Jez US LUM 384 (cps),0,48,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,
223,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
224,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
225,A,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
226,B,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
227,C,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
228,D,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
229,E,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
230,F,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
231,G,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
232,H,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
233,I,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
234,J,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
235,K,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
236,L,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
237,M,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
238,N,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
239,O,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
240,P,0.63737181018,0.63737181018,,,,,,,,,,,,,,,,,,,,,0.63737181018,0.63737181018
241,,,,,,,,,,,,,,,,,,,,,,,,,
242,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
243,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
244,5,1,H2060656,14.01,19.17,19.39,48.3,48.3,19.67,19.69,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,1/12/23 15:17,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,,,,,
246,Background information,,,,,,,,,,,,,,,,,,,,,,,,
247,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
248,5,Jez US LUM 384 (cps),0,48,0.25,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,
250,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
251,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
252,A,-0.31907226165857683,-0.3219929604047113,-0.31809869540986524,-0.28751248909617844,-0.31988356686583636,-0.3069026835496828,-0.3101479043787212,-0.296355715855308,-0.2975726736661974,-0.3228853961326969,-0.3127440810419519,-0.31712512916115376,-0.3048744205315338,-0.288323794303438,-0.2910011014873947,-0.2905954488837649,-0.2910822320081206,-0.2868634449303707,-0.2940029307542552,-0.30430650688645206,-0.2935972781506254,-0.2878370111790822,3.209861998358499,2.69598128008027
253,B,-0.2972481515832936,-0.31461008301864896,-0.31972130582438446,-0.300493372412332,-0.08087305280715863,-0.3021971133475771,-0.3232910487363267,-0.3133119946870337,-0.31663834603679797,-0.32629287800318724,-0.28459179035004384,-0.32450800654721607,-0.32888905466641793,-0.324670267588668,-0.3068215530289568,-0.3155836492673605,-0.29651797689675996,-0.3107158180238029,-0.31047242646162504,-0.3110403401067068,-0.3077951192776684,-0.28240126629044293,3.582088827449203,3.025614585789844
254,C,-0.3169628681197018,-0.3081196413605722,-0.30893094656783177,-0.29205579825683214,-0.3060102478216973,-0.3018725912646733,-0.31250068947977405,-0.3202080889487402,-0.3103912959408991,-0.32101939415599984,-0.31452895249792306,-0.30584798678024533,-0.30665929198750497,-0.3215873078010815,-0.3253193117544757,-0.30138580814031757,-0.3129874726041298,-0.2901897962801351,-0.31769304280623545,-0.2996009366843464,-0.30893094656783177,-0.28588987868165916,3.03875773014745,2.6760231719816834
255,D,-0.3189911311378508,-0.3138799083321154,-0.3062536393838751,-0.3068215530289568,-0.326617400086091,-0.30560459521806743,-0.3322965365369082,-0.28921623003142355,-0.29262371190191383,-0.3110403401067068,-0.31509686614300475,-0.3154213882259086,-0.32045148051091804,-0.32499478967157186,-0.3196401753036585,0.10434792601020776,-0.3047932900108079,-0.30454989844862995,-0.3103912959408991,-0.30503668157298575,-0.3073894666740386,-0.2676355115183182,3.503554483386474,2.9557612074447928
256,E,-0.3147723440601009,-0.3101479043787212,-0.3223174824876152,-0.3182609564513172,-0.30341407115846647,-0.32215522144616326,-0.30876868552637987,-0.2864577923267409,-0.3320531449747304,-0.31347425572848553,-0.30503668157298575,-0.3159893018709903,-0.2941651917957071,-0.3015480691817694,-0.2902709268008611,-0.28824266378271207,-0.29611232429313017,-0.30519894261443764,-0.3073894666740386,-0.28791814169980817,-0.2953821496065965,-0.27201655963752003,3.2496970840349455,2.748878379593595
257,F,-0.3074705971947645,-0.30966112125436546,-0.3158270408295384,-0.31347425572848553,-0.30990451281654335,-0.31112147062743273,-0.2904331878423129,-0.3213439162389036,-0.3022782438683031,-0.30365746272064437,-0.3159081713502644,-0.2998443282465243,-0.30106128605741367,-0.30933659917146156,-0.3196401753036585,-0.3133931252077596,-0.32296652665342285,-0.35541873494380677,-0.2988707619978128,-0.17255054122749328,-0.3212627857181777,-0.2682845556841259,3.6989979078153112,3.118022248896713
258,G,-0.3116893842725144,-0.31793643436841335,-0.30933659917146156,-0.2969236295003897,-0.3189100006171249,-0.2994386756428945,-0.3109592095859808,-0.29676136845893786,-0.30033111137088003,0.20835725358088825,-0.31972130582438446,-0.306415900425327,-0.3167194765575239,-0.3099856433372693,-0.3138799083321154,-0.3185043480134951,-0.29773493470764933,-0.2888917079485197,-0.26276768027476066,-0.2987896314770868,-0.3088498160471058,-0.2971670210625676,3.078998468427526,2.595460564900805
